"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen",0,7743,"0.0-0.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",1,13184,"0.0-1.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"[{""page_index"":0,""viewing_time"":5438.79999999702}]",5439,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",2,32786,"0.0-2.0-0.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"[{""page_index"":0,""viewing_time"":19601.79999999702}]",19602,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",3,42193,"0.0-2.0-1.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"",9405.20000000298,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",4,43910,"0.0-3.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"[{""page_index"":0,""viewing_time"":1716.7000000029802}]",1716.80000001192,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman",5,71301,"0.0-4.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"",NA,"","","","","ZEBRA","A,E,R,Z,B",5,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",6,95944,"0.0-5.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"[{""page_index"":0,""viewing_time"":3967.5},{""page_index"":1,""viewing_time"":20673.79999999702}]",24642,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",7,107575,"0.0-6.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"",11630.599999994,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",8,116574,"0.0-8.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"[{""page_index"":0,""viewing_time"":8998.5}]",8998.60000000894,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",9,120328,"0.0-9.0",NA,536,"139,73,107,249,107,188,201,229,172,17,192,104,182,207,176,12,50,249,209,99,187,138,61,90,241,7,33,116,153,222,153,122",268,"66a3ed3c5d10d0e7d8a6b9da","5c3820ee1ede2b0001155929","66a47f4d88fcd5395dea05b7",1,2,0,"false",3,39,"",3753.5,"{""Q0"":""...players' leaderboard position (in terms of <b>speed</b>) in an <b>upcoming tournament.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
