success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3353,0.0-0.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,7425,0.0-1.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":4070.9000000953674}]",4071.2999999523163,,,,,,,,,,,,,,,,,,,,
,instructions,2,18170,0.0-2.0-0.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":10743.400000095367}]",10743.700000047684,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,27929,0.0-2.0-1.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,,9757.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,29455,0.0-3.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":1525.0999999046326}]",1525.3999998569489,,,,,,,,,,,,,,,,,,,,
,Hangman,5,77028,0.0-4.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,,,,,,,ZEBRA,"{'letter': ['', 'T', 'M', 'O', 'D', 'B', 'A', 'Z', 'E', 'R'], 't': [0, 9793.099999904633, 18894.799999952316, 21397.200000047684, 28009, 31637.799999952316, 39242.5, 41854.89999985695, 43352.200000047684, 45555.89999985695], 'hit': [None, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'asked': ['', 'T', 'TM', 'TMO', 'TMOD', 'TMODB', 'TMODBA', 'TMODBAZ', 'TMODBAZE', 'TMODBAZER'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '__B__', '__B_A', 'Z_B_A', 'ZEB_A', 'ZEBRA']}","['T', 'M', 'O', 'D', 'B', 'A', 'Z', 'E', 'R']",9.0,11.0,0.0,,,,,,,,,,
,instructions,6,89728,0.0-5.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":3213.5},{""page_index"":1,""viewing_time"":9484.700000047684}]",12699.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,96272,0.0-6.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,,6542.099999904633,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,103479,0.0-8.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":7205.700000047684}]",7205.899999856949,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,113682,0.0-9.0,,229,"[159, 31, 157, 206, 49, 156, 71, 0, 239, 40, 236, 140, 83, 189, 60, 200, 230, 171, 230, 76, 104, 56, 84, 121, 171, 137, 33, 88, 6, 165, 189, 214]",114,669eec2e4270c76bc184a38e,63d432e27555fb4b5785cfcd,669fe8bd35448c61fe0b9db3,1,0,0,True,3,80,,10200.699999809265,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
