"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen",0,3033,"0.0-0.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",1,7569,"0.0-1.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":4534.900000035763}]",4535.10000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",2,24890,"0.0-2.0-0.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":17319.69999998808}]",17319.9000000358,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",3,33190,"0.0-2.0-1.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",8298.20000004768,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",4,34807,"0.0-3.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":1616.5}]",1616.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman",5,62483,"0.0-4.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",NA,"","","","","ZEBRA","H,A,Z,E,B,R",6,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",6,76911,"0.0-5.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":2542.199999988079},{""page_index"":1,""viewing_time"":11883.700000047684}]",14426.6000000238,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",7,83364,"0.0-6.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",6451.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",8,93784,"0.0-8.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":10419.5}]",10419.6000000238,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",9,100378,"0.0-9.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",6592.80000001192,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",10,107057,"0.0-11.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":6678.400000035763}]",6678.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",11,113845,"0.0-12.0-0.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":6786.700000047684}]",6786.90000003576,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman_replay",12,157045,"0.0-12.0-1.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",NA,"","","","","THUMB","E,A,U,R,N,O,T,S,M,W,H,B",12,8,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",13,159931,"0.0-12.0-2.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":2884.5}]",2884.70000004768,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Guess_leaderboard",14,163004,"0.0-12.0-3.0",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"",NA,"","","","","THUMB","",NA,NA,"",2320,1,25,0,31,30,"",NA,"",NA
"","instructions",15,167165,"0.0-12.0-0.1",NA,130,"16,140,153,91,149,60,138,53,86,17,3,226,1,76,248,40,235,101,74,153,227,16,248,127,171,148,194,244,183,210,160,79",65,"669a702db1122fc5150a13ce","5f04b7a99b50ac10df3a9eac","669b28405c9a0ab8c3765122",1,0,0,"false",1,25,"[{""page_index"":0,""viewing_time"":4158.800000011921}]",4159,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
