success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,13763,0.0-0.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,20776,0.0-1.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,"[{""page_index"":0,""viewing_time"":7011.0999999940395}]",7011.4000000059605,,,,,,,,,,,,,,,,,,,,
,instructions,2,54509,0.0-2.0-0.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,"[{""page_index"":0,""viewing_time"":33732.09999999404}]",33732.40000000596,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,64362,0.0-2.0-1.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,,9852.199999988079,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,66565,0.0-3.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,"[{""page_index"":0,""viewing_time"":2201.100000023842}]",2201.2000000178814,,,,,,,,,,,,,,,,,,,,
,Hangman,5,121458,0.0-4.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,,,,,,,ZEBRA,"{'letter': ['', 'H', 'O', 'A', 'P', 'D', 'N', 'T', 'S', 'M', 'E', 'R', 'Z', 'B'], 't': [0, 7813.199999988079, 12463.800000011921, 14321.40000000596, 19740.40000000596, 23993.5, 26411, 28471.19999998808, 31967.30000001192, 36574.30000001192, 38640, 48380, 51741.40000000596, 52882.5], 'hit': [None, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], 'asked': ['', 'H', 'HO', 'HOA', 'HOAP', 'HOAPD', 'HOAPDN', 'HOAPDNT', 'HOAPDNTS', 'HOAPDNTSM', 'HOAPDNTSME', 'HOAPDNTSMER', 'HOAPDNTSMERZ', 'HOAPDNTSMERZB'], 'word_state': ['_____', '_____', '_____', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '_E__A', '_E_RA', 'ZE_RA', 'ZEBRA']}","['H', 'O', 'A', 'P', 'D', 'N', 'T', 'S', 'M', 'E', 'R', 'Z', 'B']",13.0,7.0,0.0,,,,,,,,,,
,instructions,6,155485,0.0-5.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,"[{""page_index"":0,""viewing_time"":3319.399999976158},{""page_index"":1,""viewing_time"":30706.5}]",34026.39999997616,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,164081,0.0-6.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,,8594.90000000596,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,175418,0.0-8.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,"[{""page_index"":0,""viewing_time"":11336.90000000596}]",11337.09999999404,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,188348,0.0-9.0,,337,"[128, 195, 205, 64, 250, 53, 249, 8, 139, 135, 65, 189, 139, 230, 21, 61, 224, 95, 102, 28, 254, 235, 70, 37, 255, 191, 95, 74, 108, 60, 2, 196]",168,66a0b3911f23dfc7665bb169,65f4ab7884f8411c9e11a34e,66a17b400949f58a5d8be1d4,1,1,0,True,4,72,,12929.100000023842,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}",[0],0.0,multichoice_tournament,,,,,,,,,,,,,,,,
