success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,4288,0.0-0.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,9644,0.0-1.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,"[{""page_index"":0,""viewing_time"":5355.4000000059605}]",5355.5999999940395,,,,,,,,,,,,,,,,,,,,
,instructions,2,41275,0.0-2.0-0.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,"[{""page_index"":0,""viewing_time"":31629.30000001192}]",31629.40000000596,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,76633,0.0-2.0-1.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,,35356.20000001788,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,77862,0.0-3.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,"[{""page_index"":0,""viewing_time"":1227.699999988079}]",1227.7999999821186,,,,,,,,,,,,,,,,,,,,
,Hangman,5,108435,0.0-4.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,,,,,,,ZEBRA,"{'letter': ['', 'S', 'E', 'A', 'Z', 'B', 'R'], 't': [0, 8110, 10745.09999999404, 17646.59999999404, 25873.19999998808, 27205.09999999404, 28558.5], 'hit': [None, 0, 1, 1, 1, 1, 1], 'asked': ['', 'S', 'SE', 'SEA', 'SEAZ', 'SEAZB', 'SEAZBR'], 'word_state': ['_____', '_____', '_E___', '_E__A', 'ZE__A', 'ZEB_A', 'ZEBRA']}","['S', 'E', 'A', 'Z', 'B', 'R']",6.0,14.0,0.0,,,,,,,,,,
,instructions,6,133420,0.0-5.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,"[{""page_index"":0,""viewing_time"":4375.299999982119},{""page_index"":1,""viewing_time"":20608.30000001192}]",24984.09999999404,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,140306,0.0-6.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,,6885.700000017881,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,142065,0.0-7.0-0.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,"[{""page_index"":0,""viewing_time"":1757.5}]",1757.7999999821186,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,157237,0.0-7.0-1.0,,124,"[129, 184, 160, 63, 151, 232, 120, 124, 83, 254, 26, 134, 189, 160, 66, 182, 240, 222, 155, 14, 201, 192, 147, 87, 225, 7, 201, 155, 164, 214, 148, 138]",62,669a702db1122fc5150a13ce,6646c1176f77d54e29544b9e,669b16164d4ec58d52b6262d,1,0,0,False,2,94,,15171.300000011921,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
