"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen","0","4724","0.0-0.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","7228","0.0-1.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","[{""page_index"":0,""viewing_time"":2502.7000000476837}]","2503","","","","","","","","","","","","","","","","","","",""
"","instructions","2","22727","0.0-2.0-0.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","[{""page_index"":0,""viewing_time"":15497.599999904633}]","15497.899999856949","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","29497","0.0-2.0-1.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","","6767.799999952316","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","30954","0.0-3.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","[{""page_index"":0,""viewing_time"":1455.7999999523163}]","1456.0999999046326","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","76060","0.0-4.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","","","","","","","ZEBRA","H,L,E,A,N,R,Z,B","8","12","false","","","","","","","","","",""
"","instructions","6","89390","0.0-5.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","[{""page_index"":0,""viewing_time"":2173.7000000476837},{""page_index"":1,""viewing_time"":11154.5}]","13329.400000095367","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","96605","0.0-6.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","","7212.900000095367","{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","110762","0.0-8.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","[{""page_index"":0,""viewing_time"":14158.900000095367}]","14159.100000143051","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","118696","0.0-9.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","","7932.700000047684","{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","","","","","","","","","","","","","",""
"","instructions","10","142621","0.0-11.0","","409","252,86,219,198,212,101,43,49,91,134,183,28,141,104,140,28,205,234,156,95,31,208,119,99,210,101,159,222,46,47,196,154","204","66a22c0758a3d5c9d26873c6","66929109eff4c9c070a4b123","66a2743091f1949a45257347","1","0","0","true","3","57","[{""page_index"":0,""viewing_time"":23924}]","23924.299999952316","","","","","","","","","","","","","","","","","","",""
