"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen","0","3497","0.0-0.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","6616","0.0-1.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":3118.9000000059605}]","3119.1000000089407","","","","","","","","","","","","","","","","","","",""
"","instructions","2","26144","0.0-2.0-0.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":19527.70000000298}]","19527.79999999702","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","34047","0.0-2.0-1.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","","7902.29999999702","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","35353","0.0-3.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":1305.2000000029802}]","1305.2999999970198","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","57347","0.0-4.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","","","","","","","ZEBRA","B,C,S,D,E,R,Z,A","8","12","false","","","","","","","","","",""
"","instructions","6","80546","0.0-5.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":8629.5},{""page_index"":1,""viewing_time"":14569}]","23198.80000001192","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","89223","0.0-6.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","","8675.29999999702","{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","93000","0.0-8.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":3776.199999988079}]","3776.2999999970198","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","101982","0.0-9.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","","8981.800000011921","{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","","","","","","","","","","","","","",""
"","instructions","10","112143","0.0-11.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":10161.09999999404}]","10161.29999999702","","","","","","","","","","","","","","","","","","",""
"","instructions","11","118344","0.0-12.0-0.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","[{""page_index"":0,""viewing_time"":6199.4000000059605}]","6199.70000000298","","","","","","","","","","","","","","","","","","",""
"","Hangman_replay","12","135491","0.0-12.0-1.0","","504","214,229,162,11,48,248,114,22,178,199,88,245,231,162,60,67,125,188,61,250,28,203,23,124,71,77,225,82,187,14,247,49","252","66a3ed3c5d10d0e7d8a6b9da","6690315bfff7b15d27055428","66a4140f59ac61947b9edd65","1","0","0","false","2","100","","","","","","","SHAKIRA","A,J,S,T,K,B,C,L,U,V,M,D,E,N,W,X,O,F,G,P,Y,Z,Q,H,I,R","26","-5","false","","","","","","","","","",""
