success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,7885,0.0-0.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,14146,0.0-1.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":6257}]",6257.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,23447,0.0-2.0-0.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":9300}]",9300.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,36551,0.0-2.0-1.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,13101.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,38086,0.0-3.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":1532}]",1532.0,,,,,,,,,,,,,,,,,,,,
,Hangman,5,66189,0.0-4.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,ZEBRA,"{'letter': ['', 'D', 'A', 'N', 'H', 'R', 'T', 'K', 'S', 'P', 'F', 'Z', 'E', 'B'], 't': [0, 2264, 4419, 6010, 8693, 10192, 14126, 15179, 17257, 18624, 19635, 21147, 23441, 26021], 'hit': [None, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], 'asked': ['', 'D', 'DA', 'DAN', 'DANH', 'DANHR', 'DANHRT', 'DANHRTK', 'DANHRTKS', 'DANHRTKSP', 'DANHRTKSPF', 'DANHRTKSPFZ', 'DANHRTKSPFZE', 'DANHRTKSPFZEB'], 'word_state': ['_____', '_____', '____A', '____A', '____A', '___RA', '___RA', '___RA', '___RA', '___RA', '___RA', 'Z__RA', 'ZE_RA', 'ZEBRA']}","['D', 'A', 'N', 'H', 'R', 'T', 'K', 'S', 'P', 'F', 'Z', 'E', 'B']",13.0,7.0,0.0,,,,,,,,,,
,instructions,6,76582,0.0-5.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":2694},{""page_index"":1,""viewing_time"":7696}]",10390.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,84084,0.0-6.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,7501.0,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,105589,0.0-8.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":21504}]",21504.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,136672,0.0-9.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,31082.0,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,10,157482,0.0-11.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":20811}]",20811.0,,,,,,,,,,,,,,,,,,,,
,instructions,11,181166,0.0-12.0-0.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":23683}]",23683.0,,,,,,,,,,,,,,,,,,,,
,type-this,12,185663,0.0-12.0-1.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,3983.0,['FIG'],,,,,,,,,,FIG,,,,,,,,,
,Hangman_replay,13,205160,0.0-12.0-2.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,FIG,"{'letter': ['', 'F', 'I', 'G'], 't': [0, 15347, 16730, 17480], 'hit': [None, 1, 1, 1], 'asked': ['', 'F', 'FI', 'FIG'], 'word_state': ['___', 'F__', 'FI_', 'FIG']}","['F', 'I', 'G']",3.0,15.0,0.0,,,,,,,,,,
,instructions,14,214296,0.0-12.0-3.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":9137}]",9137.0,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,15,234319,0.0-12.0-4.0,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,FIG,,,,,,,19263.0,1.0,12.0,0.0,72.0,71.0,,,
,instructions,16,249840,0.0-12.0-0.1,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":15518}]",15518.0,,,,,,,,,,,,,,,,,,,,
,type-this,17,255033,0.0-12.0-1.1,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,4688.0,['KENTUCKY'],,,,,,,,,,KENTUCKY,,,,,,,,,
,Hangman_replay,18,340041,0.0-12.0-2.1,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,KENTUCKY,"{'letter': ['', 'A', 'E', 'I', 'K', 'N', 'T', 'U', 'C', 'Y'], 't': [0, 2744, 4927, 45315, 73757, 76606, 77806, 78706, 81038, 82989], 'hit': [None, 0, 1, 0, 2, 1, 1, 1, 1, 1], 'asked': ['', 'A', 'AE', 'AEI', 'AEIK', 'AEIKN', 'AEIKNT', 'AEIKNTU', 'AEIKNTUC', 'AEIKNTUCY'], 'word_state': ['________', '________', '_E______', '_E______', 'KE____K_', 'KEN___K_', 'KENT__K_', 'KENTU_K_', 'KENTUCK_', 'KENTUCKY']}","['A', 'E', 'I', 'K', 'N', 'T', 'U', 'C', 'Y']",9.0,13.0,0.0,,,,,,,,,,
,instructions,19,342777,0.0-12.0-3.1,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":2736}]",2736.0,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,20,355305,0.0-12.0-4.1,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,KENTUCKY,,,,,,,11768.0,8.0,15.0,1.0,6.0,2.0,,,
,instructions,21,360597,0.0-12.0-0.2,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":5292}]",5292.0,,,,,,,,,,,,,,,,,,,,
,type-this,22,366186,0.0-12.0-1.2,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,5082.0,['WRIST'],,,,,,,,,,WRIST,,,,,,,,,
,Hangman_replay,23,377085,0.0-12.0-2.2,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,,,,,,,WRIST,"{'letter': ['', 'S', 'T', 'W', 'A', 'R', 'I'], 't': [0, 2293, 3567, 4719, 8818, 8852, 8893], 'hit': [None, 1, 1, 1, 0, 1, 1], 'asked': ['', 'S', 'ST', 'STW', 'STWA', 'STWAR', 'STWARI'], 'word_state': ['_____', '___S_', '___ST', 'W__ST', 'W__ST', 'WR_ST', 'WRIST']}","['S', 'T', 'W', 'A', 'R', 'I']",6.0,14.0,0.0,,,,,,,,,,
,instructions,24,382459,0.0-12.0-3.2,,123,"[208, 41, 250, 58, 149, 225, 116, 161, 153, 52, 133, 127, 83, 94, 185, 66, 125, 150, 114, 24, 163, 110, 160, 20, 183, 10, 215, 4, 188, 108, 141, 28]",61,669a702db1122fc5150a13ce,668c3e0bcd20a4a22d1c47ca,669b125475f22207e8e8dcd4,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":5373}]",5373.0,,,,,,,,,,,,,,,,,,,,
