success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3763,0.0-0.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,8277,0.0-1.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":4511}]",4511.400000002235,,,,,,,,,,,,,,,,,,,,
,instructions,2,27365,0.0-2.0-0.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":19086.79999999702}]",19087.199999999255,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,41121,0.0-2.0-1.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,13753.39999999851,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,43068,0.0-3.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":1945}]",1945.300000000745,,,,,,,,,,,,,,,,,,,,
,Hangman,5,118368,0.0-4.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,,,,,,ZEBRA,"{'letter': ['', 'H', 'T', 'C', 'M', 'R', 'S', 'A', 'Z', 'E', 'B'], 't': [0, 4354.699999999255, 15576.89999999851, 24439.300000000745, 37762.10000000149, 42381.199999999255, 65016.5, 68244.89999999851, 70796.19999999925, 72241.80000000075, 73278.89999999851], 'hit': [None, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], 'asked': ['', 'H', 'HT', 'HTC', 'HTCM', 'HTCMR', 'HTCMRS', 'HTCMRSA', 'HTCMRSAZ', 'HTCMRSAZE', 'HTCMRSAZEB'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '___R_', '___R_', '___RA', 'Z__RA', 'ZE_RA', 'ZEBRA']}","['H', 'T', 'C', 'M', 'R', 'S', 'A', 'Z', 'E', 'B']",10.0,10.0,0.0,,,,,,,,,,
,instructions,6,132928,0.0-5.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":2656.5},{""page_index"":1,""viewing_time"":11900.60000000149}]",14558.10000000149,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,139653,0.0-6.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,6723.0,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,141028,0.0-7.0-0.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":1373.199999999255}]",1373.3999999985099,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,164156,0.0-7.0-1.0,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,23127.0,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,10,166075,0.0-7.1-0.1,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":1916}]",1916.300000000745,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,11,168447,0.0-7.1-1.1,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,2370.699999999255,"{""Q0"":""...from the <b>upcoming tournament</b>.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,12,169953,0.0-7.2-0.2,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,"[{""page_index"":0,""viewing_time"":1504.6000000014901}]",1504.800000000745,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,13,181937,0.0-7.2-1.2,,100,"[26, 101, 98, 89, 14, 241, 157, 16, 69, 208, 108, 64, 85, 116, 45, 56, 40, 142, 158, 109, 205, 113, 204, 222, 92, 238, 128, 241, 213, 167, 116, 235]",50,669a702db1122fc5150a13ce,662ab80f395e74500f665f5c,669a76e80f7f314904e8b347,1,0,0,False,2,90,,11983.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
