success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3911,0.0-0.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,5799,0.0-1.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":1885}]",1885.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,15106,0.0-2.0-0.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":9307}]",9307.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,25003,0.0-2.0-1.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,9897.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,27338,0.0-3.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":2333}]",2333.0,,,,,,,,,,,,,,,,,,,,
,Hangman,5,50398,0.0-4.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,ZEBRA,"{'letter': [''], 't': [0], 'hit': [None], 'asked': [''], 'word_state': ['_____']}",[],0.0,15.0,0.0,,,,,,,,,,
,instructions,6,71189,0.0-5.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":7985},{""page_index"":1,""viewing_time"":12805}]",20790.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,89502,0.0-6.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,18312.0,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,112969,0.0-8.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":23467}]",23467.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,129301,0.0-9.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,16332.0,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,10,141829,0.0-11.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":12527}]",12528.0,,,,,,,,,,,,,,,,,,,,
,instructions,11,161532,0.0-12.0-0.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":19702}]",19702.0,,,,,,,,,,,,,,,,,,,,
,type-this,12,171278,0.0-12.0-1.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,9240.0,['WRIST'],,,,,,,,,,WRIST,,,,,,,,,
,Hangman_replay,13,262453,0.0-12.0-2.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,WRIST,"{'letter': ['', 'M', 'K', 'E', 'A', 'R', 'W', 'I', 'S', 'T'], 't': [0, 3700, 30393, 34648, 38952, 44507, 85664, 87283, 88283, 89167], 'hit': [None, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'asked': ['', 'M', 'MK', 'MKE', 'MKEA', 'MKEAR', 'MKEARW', 'MKEARWI', 'MKEARWIS', 'MKEARWIST'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '_R___', 'WR___', 'WRI__', 'WRIS_', 'WRIST']}","['M', 'K', 'E', 'A', 'R', 'W', 'I', 'S', 'T']",9.0,11.0,0.0,,,,,,,,,,
,instructions,14,266994,0.0-12.0-3.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":4541}]",4541.0,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,15,270309,0.0-12.0-4.0,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,WRIST,,,,,,,2557.0,99.0,15.0,0.0,4.0,95.0,,,
,instructions,16,277301,0.0-12.0-0.1,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":6992}]",6992.0,,,,,,,,,,,,,,,,,,,,
,type-this,17,288672,0.0-12.0-1.1,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,10870.0,['USAIN BOLT'],,,,,,,,,,USAIN BOLT,,,,,,,,,
,Hangman_replay,18,319191,0.0-12.0-2.1,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,USAIN BOLT,"{'letter': ['', 'A', 'E', 'S', 'T', 'I', 'U', 'N', 'B', 'O', 'L'], 't': [0, 2655, 4607, 5675, 8495, 14033, 24026, 25128, 26378, 27830, 28513], 'hit': [None, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1], 'asked': ['', 'A', 'AE', 'AES', 'AEST', 'AESTI', 'AESTIU', 'AESTIUN', 'AESTIUNB', 'AESTIUNBO', 'AESTIUNBOL'], 'word_state': ['_____ ____', '__A__ ____', '__A__ ____', '_SA__ ____', '_SA__ ___T', '_SAI_ ___T', 'USAI_ ___T', 'USAIN ___T', 'USAIN B__T', 'USAIN BO_T', 'USAIN BOLT']}","['A', 'E', 'S', 'T', 'I', 'U', 'N', 'B', 'O', 'L']",10.0,14.0,0.0,,,,,,,,,,
,instructions,19,322161,0.0-12.0-3.1,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":2970}]",2970.0,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,20,324212,0.0-12.0-4.1,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,USAIN BOLT,,,,,,,1295.0,75.0,13.0,1.0,8.0,67.0,,,
,instructions,21,332468,0.0-12.0-0.2,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":8255}]",8256.0,,,,,,,,,,,,,,,,,,,,
,type-this,22,339147,0.0-12.0-1.2,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,6166.0,['KENTUCKY'],,,,,,,,,,KENTUCKY,,,,,,,,,
,Hangman_replay,23,373410,0.0-12.0-2.2,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,KENTUCKY,"{'letter': ['', 'L', 'I', 'O', 'E', 'M', 'N', 'D', 'F', 'A', 'B', 'C', 'G', 'H', 'J', 'K', 'T', 'U', 'Y'], 't': [0, 4380, 6665, 7782, 9084, 11186, 12737, 16340, 18126, 19861, 20845, 21763, 24115, 24883, 26101, 26651, 29654, 30254, 32256], 'hit': [None, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 1], 'asked': ['', 'L', 'LI', 'LIO', 'LIOE', 'LIOEM', 'LIOEMN', 'LIOEMND', 'LIOEMNDF', 'LIOEMNDFA', 'LIOEMNDFAB', 'LIOEMNDFABC', 'LIOEMNDFABCG', 'LIOEMNDFABCGH', 'LIOEMNDFABCGHJ', 'LIOEMNDFABCGHJK', 'LIOEMNDFABCGHJKT', 'LIOEMNDFABCGHJKTU', 'LIOEMNDFABCGHJKTUY'], 'word_state': ['________', '________', '________', '________', '_E______', '_E______', '_EN_____', '_EN_____', '_EN_____', '_EN_____', '_EN_____', '_EN__C__', '_EN__C__', '_EN__C__', '_EN__C__', 'KEN__CK_', 'KENT_CK_', 'KENTUCK_', 'KENTUCKY']}","['L', 'I', 'O', 'E', 'M', 'N', 'D', 'F', 'A', 'B', 'C', 'G', 'H', 'J', 'K', 'T', 'U', 'Y']",18.0,4.0,0.0,,,,,,,,,,
,instructions,24,375635,0.0-12.0-3.2,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":2226}]",2226.0,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,25,381768,0.0-12.0-4.2,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,KENTUCKY,,,,,,,5377.0,40.0,95.0,2.0,53.0,13.0,,,
,instructions,26,388871,0.0-12.0-0.3,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":7100}]",7100.0,,,,,,,,,,,,,,,,,,,,
,type-this,27,398141,0.0-12.0-1.3,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,8766.0,['THIRTY FOUR'],,,,,,,,,,THIRTY FOUR,,,,,,,,,
,Hangman_replay,28,428681,0.0-12.0-2.3,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,THIRTY FOUR,"{'letter': ['', 'E', 'T', 'W', 'H', 'I', 'R', 'Y', 'F', 'O', 'U'], 't': [0, 6614, 8149, 11001, 17758, 19193, 19994, 22579, 26566, 27050, 28535], 'hit': [None, 0, 2, 0, 1, 1, 2, 1, 1, 1, 1], 'asked': ['', 'E', 'ET', 'ETW', 'ETWH', 'ETWHI', 'ETWHIR', 'ETWHIRY', 'ETWHIRYF', 'ETWHIRYFO', 'ETWHIRYFOU'], 'word_state': ['______ ____', '______ ____', 'T___T_ ____', 'T___T_ ____', 'TH__T_ ____', 'THI_T_ ____', 'THIRT_ ___R', 'THIRTY ___R', 'THIRTY F__R', 'THIRTY FO_R', 'THIRTY FOUR']}","['E', 'T', 'W', 'H', 'I', 'R', 'Y', 'F', 'O', 'U']",10.0,13.0,0.0,,,,,,,,,,
,instructions,29,431608,0.0-12.0-3.3,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":2928}]",2928.0,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,30,436672,0.0-12.0-4.3,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,THIRTY FOUR,,,,,,,4305.0,40.0,62.0,3.0,58.0,18.0,,,
,instructions,31,448583,0.0-12.0-0.4,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":11909}]",11909.0,,,,,,,,,,,,,,,,,,,,
,type-this,32,456505,0.0-12.0-1.4,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,7385.0,['NECTARINE'],,,,,,,,,,NECTARINE,,,,,,,,,
,Hangman_replay,33,539889,0.0-12.0-2.4,,333,"[224, 240, 93, 169, 58, 15, 90, 134, 163, 190, 95, 192, 227, 1, 96, 101, 19, 201, 247, 229, 157, 172, 35, 87, 52, 138, 160, 242, 244, 125, 185, 132]",166,66a0b3911f23dfc7665bb169,66982245404fc59cc905adfc,66a16d3d03080928279cb25e,1,0,0,True,2,100,,,,,,,NECTARINE,"{'letter': ['', 'N', 'E', 'C', 'T', 'A', 'R', 'I'], 't': [0, 39586, 58536, 63058, 67111, 73685, 75787, 81376], 'hit': [None, 2, 2, 1, 1, 1, 1, 1], 'asked': ['', 'N', 'NE', 'NEC', 'NECT', 'NECTA', 'NECTAR', 'NECTARI'], 'word_state': ['_________', 'N______N_', 'NE_____NE', 'NEC____NE', 'NECT___NE', 'NECTA__NE', 'NECTAR_NE', 'NECTARINE']}","['N', 'E', 'C', 'T', 'A', 'R', 'I']",7.0,15.0,0.0,,,,,,,,,,
