"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen","0","3343","0.0-0.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","9653","0.0-1.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","[{""page_index"":0,""viewing_time"":6307.299999999814}]","6307.4000000003725","","","","","","","","","","","","","","","","","","",""
"","instructions","2","38006","0.0-2.0-0.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","[{""page_index"":0,""viewing_time"":28352.50000000093}]","28352.700000000186","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","48070","0.0-2.0-1.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","","10063.099999999627","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","49678","0.0-3.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","[{""page_index"":0,""viewing_time"":1606.300000000745}]","1606.4000000003725","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","149474","0.0-4.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","","","","","","","ZEBRA","A,O,E,I,S,L,M,H,R,Z,B","11","9","false","","","","","","","","","",""
"","instructions","6","170327","0.0-5.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","[{""page_index"":0,""viewing_time"":4364.200000001118},{""page_index"":1,""viewing_time"":16488}]","20852.700000001118","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","184207","0.0-6.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","","13879.099999999627","{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","198975","0.0-8.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","[{""page_index"":0,""viewing_time"":14767.10000000149}]","14767.300000000745","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","208271","0.0-9.0","","322","187,102,140,169,85,99,33,96,136,185,138,98,85,127,161,226,104,2,86,63,57,25,172,120,174,48,83,59,185,237,66,44","161","66a0b3911f23dfc7665bb169","65f0f44f1cae5992a2cc2c8b","66a14a47d73a61f8a202d570","1","0","0","false","4","83","","9295.5","{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","","","","","","","","","","","","","",""
