success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,6492,0.0-0.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,15414,0.0-1.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,"[{""page_index"":0,""viewing_time"":8914.699999928474}]",8916.799999952316,,,,,,,,,,,,,,,,,,,,
,instructions,2,60362,0.0-2.0-0.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,"[{""page_index"":0,""viewing_time"":44944.199999928474}]",44944.799999952316,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,78196,0.0-2.0-1.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,,17829.200000047684,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,80951,0.0-3.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,"[{""page_index"":0,""viewing_time"":2750.2999999523163}]",2751.600000023842,,,,,,,,,,,,,,,,,,,,
,Hangman,5,116669,0.0-4.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,,,,,,,ZEBRA,"{'letter': ['', 'A', 'M', 'E', 'F', 'S', 'H', 'R', 'O', 'N', 'K', 'B', 'C', 'Z'], 't': [0, 5440.100000023842, 7487.899999976158, 10016.399999976158, 11518.799999952316, 15382.600000023842, 17806.5, 20516.399999976158, 22249.199999928474, 23766.5, 25403.299999952316, 27530.600000023842, 28962.199999928474, 33686.799999952316], 'hit': [None, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1], 'asked': ['', 'A', 'AM', 'AME', 'AMEF', 'AMEFS', 'AMEFSH', 'AMEFSHR', 'AMEFSHRO', 'AMEFSHRON', 'AMEFSHRONK', 'AMEFSHRONKB', 'AMEFSHRONKBC', 'AMEFSHRONKBCZ'], 'word_state': ['_____', '____A', '____A', '_E__A', '_E__A', '_E__A', '_E__A', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_EBRA', '_EBRA', 'ZEBRA']}","['A', 'M', 'E', 'F', 'S', 'H', 'R', 'O', 'N', 'K', 'B', 'C', 'Z']",13.0,7.0,0.0,,,,,,,,,,
,instructions,6,148424,0.0-5.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,"[{""page_index"":0,""viewing_time"":7037.599999904633},{""page_index"":1,""viewing_time"":24717.900000095367}]",31757.299999952316,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,158866,0.0-6.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,,10435.0,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,161658,0.0-7.0-0.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,"[{""page_index"":0,""viewing_time"":2788.600000023842}]",2789.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,175292,0.0-7.0-1.0,,134,"[73, 209, 128, 236, 245, 97, 50, 129, 149, 113, 191, 57, 217, 183, 179, 66, 82, 42, 42, 198, 210, 60, 20, 24, 211, 51, 130, 81, 191, 228, 105, 200]",67,669a702db1122fc5150a13ce,5e00f9a211999fcea4169800,669b3788b5cd9126ab099c72,1,0,0,False,4,32,,13631.399999976158,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
