success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,5295,0.0-0.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,22993,0.0-1.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,"[{""page_index"":0,""viewing_time"":17694}]",17696.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,77479,0.0-2.0-0.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,"[{""page_index"":0,""viewing_time"":54484}]",54485.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,126712,0.0-2.0-1.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,,49229.0,"{""Q0"":""... go <b>really fast</b> and finish the game as quickly as possible""}",[0],0.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,139863,0.0-2.1-0.1,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,"[{""page_index"":0,""viewing_time"":13147}]",13148.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,5,151536,0.0-2.1-1.1,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,,11670.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,6,155239,0.0-3.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,"[{""page_index"":0,""viewing_time"":3702}]",3702.0,,,,,,,,,,,,,,,,,,,,
,Hangman,7,210655,0.0-4.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,,,,,,,ZEBRA,"{'letter': ['', 'A', 'C', 'G', 'T', 'V', 'X', 'Z', 'E', 'B', 'R'], 't': [0, 9293, 21002, 37207, 39037, 40074, 40859, 41681, 46610, 50963, 53395], 'hit': [None, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], 'asked': ['', 'A', 'AC', 'ACG', 'ACGT', 'ACGTV', 'ACGTVX', 'ACGTVXZ', 'ACGTVXZE', 'ACGTVXZEB', 'ACGTVXZEBR'], 'word_state': ['_____', '____A', '____A', '____A', '____A', '____A', '____A', 'Z___A', 'ZE__A', 'ZEB_A', 'ZEBRA']}","['A', 'C', 'G', 'T', 'V', 'X', 'Z', 'E', 'B', 'R']",10.0,10.0,0.0,,,,,,,,,,
,instructions,8,250184,0.0-5.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,"[{""page_index"":0,""viewing_time"":6373},{""page_index"":1,""viewing_time"":33152}]",39527.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,266320,0.0-6.0,,219,"[15, 212, 43, 63, 115, 196, 72, 179, 73, 64, 179, 57, 248, 125, 7, 173, 241, 22, 176, 92, 2, 39, 170, 215, 46, 143, 14, 233, 5, 51, 230, 153]",109,669eec2e4270c76bc184a38e,6659cae93e038bcb391ca5cc,66a0abc63d69e0253ca518e1,2,1,0,True,1,100,,16132.0,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
