"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen",0,3736,"0.0-0.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",1,8528,"0.0-1.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"[{""page_index"":0,""viewing_time"":4790}]",4790,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",2,23773,"0.0-2.0-0.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"[{""page_index"":0,""viewing_time"":15244}]",15244,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",3,29677,"0.0-2.0-1.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"",5903,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",4,50979,"0.0-3.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"[{""page_index"":0,""viewing_time"":21299}]",21299,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman",5,91122,"0.0-4.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"",NA,"","","","","ZEBRA","E,A,P,S,B,Z,R",7,13,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",6,111829,"0.0-5.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"[{""page_index"":0,""viewing_time"":6038},{""page_index"":1,""viewing_time"":14669}]",20707,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",7,119238,"0.0-6.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"",7406,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",8,129308,"0.0-8.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"[{""page_index"":0,""viewing_time"":10071}]",10071,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",9,135752,"0.0-9.0",NA,526,"75,232,65,17,166,19,101,75,54,36,21,229,99,203,118,7,223,123,32,59,93,48,56,2,168,165,70,6,27,188,120,71",263,"66a3ed3c5d10d0e7d8a6b9da","669d682efab2137fa356f7ba","66a45b72502a5cd3c95525ef",1,2,0,"false",2,75,"",6442,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
