"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen","0","10943","0.0-0.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","15178","0.0-1.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","[{""page_index"":0,""viewing_time"":4233.400000035763}]","4233.5","","","","","","","","","","","","","","","","","","",""
"","instructions","2","16869","0.0-2.0-0.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","[{""page_index"":0,""viewing_time"":1689.8999999761581}]","1690.1000000238419","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","22616","0.0-2.0-1.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","","5745.600000023842","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","23264","0.0-3.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","[{""page_index"":0,""viewing_time"":647.5}]","647.6999999880791","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","33937","0.0-4.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","","","","","","","ZEBRA","Z,E,B,R,J,A","6","14","false","","","","","","","","","",""
"","instructions","6","39715","0.0-5.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","[{""page_index"":0,""viewing_time"":3570},{""page_index"":1,""viewing_time"":2206.800000011921}]","5777.399999976158","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","42791","0.0-6.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","","3074.599999964237","{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","44262","0.0-8.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","[{""page_index"":0,""viewing_time"":1471}]","1471.199999988079","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","48051","0.0-9.0","","137","162,24,85,218,8,203,16,45,29,33,124,83,220,88,36,163,167,149,193,193,164,78,151,27,240,26,185,218,58,42,203,191","68","669a702db1122fc5150a13ce","66967c5af3c4c0d13cb52db1","669b403a1ec16852f3e74745","1","0","0","true","2","100","","3787.300000011921","{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","","","","","","","","","","","","","",""
