success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,4353,0.0-0.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,14351,0.0-1.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":9997.299999952316}]",9997.5,,,,,,,,,,,,,,,,,,,,
,instructions,2,35639,0.0-2.0-0.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":21287.5}]",21287.700000047684,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,56558,0.0-2.0-1.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,,20917.5,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,59748,0.0-3.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":3189}]",3189.2000000476837,,,,,,,,,,,,,,,,,,,,
,Hangman,5,100504,0.0-4.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,,,,,,,ZEBRA,"{'letter': ['', 'T', 'M', 'O', 'U', 'S', 'E', 'Z', 'B', 'R', 'A'], 't': [0, 5182.100000023842, 22225.700000047684, 23617.700000047684, 25647.899999976158, 26377.899999976158, 28408.200000047684, 34835, 35901.5, 37449.299999952316, 38747.39999997616], 'hit': [None, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'asked': ['', 'T', 'TM', 'TMO', 'TMOU', 'TMOUS', 'TMOUSE', 'TMOUSEZ', 'TMOUSEZB', 'TMOUSEZBR', 'TMOUSEZBRA'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '_____', '_E___', 'ZE___', 'ZEB__', 'ZEBR_', 'ZEBRA']}","['T', 'M', 'O', 'U', 'S', 'E', 'Z', 'B', 'R', 'A']",10.0,10.0,0.0,,,,,,,,,,
,instructions,6,118782,0.0-5.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":1767.8000000715256},{""page_index"":1,""viewing_time"":16509.799999952316}]",18277.700000047684,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,129012,0.0-6.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,,10229.100000023842,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,132304,0.0-7.0-0.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,"[{""page_index"":0,""viewing_time"":3290.6999999284744}]",3290.899999976158,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,139881,0.0-7.0-1.0,,425,"[250, 43, 122, 240, 168, 17, 185, 172, 222, 96, 42, 172, 183, 142, 54, 56, 232, 80, 109, 254, 173, 95, 230, 195, 66, 91, 16, 181, 38, 249, 75, 221]",212,66a22c0758a3d5c9d26873c6,6686eda3f5bea9f320d9376d,66a2baf44fd40f5d00c66b0f,1,0,0,True,2,100,,7576.399999976158,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
