success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3211,0.0-0.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,7892,0.0-1.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":4680}]",4680.20000000298,,,,,,,,,,,,,,,,,,,,
,instructions,2,34604,0.0-2.0-0.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":26712.20000000298}]",26712.5,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,41397,0.0-2.0-1.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,6791.60000000149,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,42432,0.0-3.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":1034.1999999955297}]",1034.2999999970198,,,,,,,,,,,,,,,,,,,,
,Hangman,5,58643,0.0-4.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,,,,,,ZEBRA,"{'letter': ['', 'B', 'E', 'Z', 'R', 'A'], 't': [0, 4420.79999999702, 5054.29999999702, 12197.69999999553, 13490.69999999553, 14197.79999999702], 'hit': [None, 1, 1, 1, 1, 1], 'asked': ['', 'B', 'BE', 'BEZ', 'BEZR', 'BEZRA'], 'word_state': ['_____', '__B__', '_EB__', 'ZEB__', 'ZEBR_', 'ZEBRA']}","['B', 'E', 'Z', 'R', 'A']",5.0,15.0,0.0,,,,,,,,,,
,instructions,6,73073,0.0-5.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":2149.0999999940395},{""page_index"":1,""viewing_time"":12279.30000000447}]",14428.89999999851,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,81847,0.0-6.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,8772.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,88474,0.0-8.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":6626.70000000298}]",6626.9000000059605,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,94493,0.0-9.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,6017.5,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,10,101100,0.0-11.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":6606.89999999851}]",6607.10000000149,,,,,,,,,,,,,,,,,,,,
,instructions,11,106180,0.0-12.0-0.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":5079.39999999851}]",5079.60000000149,,,,,,,,,,,,,,,,,,,,
,Hangman_replay,12,144882,0.0-12.0-1.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,,,,,,THIRTY FOUR,"{'letter': ['', 'E', 'A', 'I', 'T', 'H', 'R', 'Y', 'F', 'O', 'U'], 't': [0, 4379.89999999851, 8739.30000000447, 17991.60000000149, 24853.80000000447, 26770.30000000447, 29916, 32015, 35410.89999999851, 36062.5, 36688.80000000447], 'hit': [None, 0, 0, 1, 2, 1, 2, 1, 1, 1, 1], 'asked': ['', 'E', 'EA', 'EAI', 'EAIT', 'EAITH', 'EAITHR', 'EAITHRY', 'EAITHRYF', 'EAITHRYFO', 'EAITHRYFOU'], 'word_state': ['______ ____', '______ ____', '______ ____', '__I___ ____', 'T_I_T_ ____', 'THI_T_ ____', 'THIRT_ ___R', 'THIRTY ___R', 'THIRTY F__R', 'THIRTY FO_R', 'THIRTY FOUR']}","['E', 'A', 'I', 'T', 'H', 'R', 'Y', 'F', 'O', 'U']",10.0,13.0,0.0,,,,,,,,,,
,instructions,13,147770,0.0-12.0-2.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":2887.2000000029802}]",2887.5,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,14,158201,0.0-12.0-3.0,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,,,,,,THIRTY FOUR,,,,,,9664.0,70.0,29.0,0.0,11.0,59.0,,,,
,instructions,15,161039,0.0-12.0-0.1,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":2836.7999999970198}]",2837.10000000149,,,,,,,,,,,,,,,,,,,,
,Hangman_replay,16,237457,0.0-12.0-1.1,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,,,,,,SHAKIRA,"{'letter': ['', 'B', 'M', 'I', 'O', 'S', 'E', 'A', 'L', 'U', 'G', 'C', 'D', 'H', 'K', 'R'], 't': [0, 6304, 9956.80000000447, 18700.20000000298, 21229.70000000298, 23972.70000000298, 36244.70000000298, 39258.30000000447, 48367.89999999851, 51732, 58612.60000000149, 61890.89999999851, 63292.30000000447, 68821.20000000298, 72346.5, 74403.30000000447], 'hit': [None, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1], 'asked': ['', 'B', 'BM', 'BMI', 'BMIO', 'BMIOS', 'BMIOSE', 'BMIOSEA', 'BMIOSEAL', 'BMIOSEALU', 'BMIOSEALUG', 'BMIOSEALUGC', 'BMIOSEALUGCD', 'BMIOSEALUGCDH', 'BMIOSEALUGCDHK', 'BMIOSEALUGCDHKR'], 'word_state': ['_______', '_______', '_______', '____I__', '____I__', 'S___I__', 'S___I__', 'S_A_I_A', 'S_A_I_A', 'S_A_I_A', 'S_A_I_A', 'S_A_I_A', 'S_A_I_A', 'SHA_I_A', 'SHAKI_A', 'SHAKIRA']}","['B', 'M', 'I', 'O', 'S', 'E', 'A', 'L', 'U', 'G', 'C', 'D', 'H', 'K', 'R']",15.0,6.0,0.0,,,,,,,,,,
,instructions,17,238431,0.0-12.0-2.1,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":973.5}]",973.7000000029802,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,18,244581,0.0-12.0-3.1,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,,,,,,,SHAKIRA,,,,,,5386.60000000149,95.0,100.0,1.0,60.0,35.0,,,,
,instructions,19,246830,0.0-12.0-0.2,,138,"[199, 92, 182, 106, 226, 141, 142, 188, 110, 222, 208, 2, 194, 138, 139, 160, 208, 109, 58, 120, 198, 181, 203, 249, 178, 173, 224, 81, 240, 119, 90, 196]",69,669a702db1122fc5150a13ce,65b9bf2250abc52ab5bb60c2,669b4206f7aac3285db7db05,1,0,0,False,2,100,"[{""page_index"":0,""viewing_time"":2248.5}]",2248.6999999955297,,,,,,,,,,,,,,,,,,,,
