success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,16988,0.0-0.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,26386,0.0-1.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,"[{""page_index"":0,""viewing_time"":9397}]",9398.000000000007,,,,,,,,,,,,,,,,,,,,
,instructions,2,83479,0.0-2.0-0.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,"[{""page_index"":0,""viewing_time"":57091.99999999999}]",57091.99999999999,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,102743,0.0-2.0-1.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,,19262.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,106516,0.0-3.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,"[{""page_index"":0,""viewing_time"":3772}]",3772.0,,,,,,,,,,,,,,,,,,,,
,Hangman,5,227756,0.0-4.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,,,,,,,ZEBRA,"{'letter': ['', 'D', 'M', 'C', 'T', 'G', 'R', 'L', 'B', 'E', 'H', 'F', 'J', 'A', 'Y', 'U', 'V', 'W', 'Z'], 't': [0, 13814.000000000015, 19297.999999999985, 26982.999999999985, 41913.999999999985, 49695.000000000015, 56991.999999999985, 71296.00000000001, 77978.99999999999, 84191.99999999999, 86929.99999999999, 88646.99999999999, 96880.00000000001, 98642.99999999999, 106860.99999999999, 108876.99999999999, 112112.99999999999, 115960.99999999999, 119226.99999999999], 'hit': [None, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1], 'asked': ['', 'D', 'DM', 'DMC', 'DMCT', 'DMCTG', 'DMCTGR', 'DMCTGRL', 'DMCTGRLB', 'DMCTGRLBE', 'DMCTGRLBEH', 'DMCTGRLBEHF', 'DMCTGRLBEHFJ', 'DMCTGRLBEHFJA', 'DMCTGRLBEHFJAY', 'DMCTGRLBEHFJAYU', 'DMCTGRLBEHFJAYUV', 'DMCTGRLBEHFJAYUVW', 'DMCTGRLBEHFJAYUVWZ'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '_____', '___R_', '___R_', '__BR_', '_EBR_', '_EBR_', '_EBR_', '_EBR_', '_EBRA', '_EBRA', '_EBRA', '_EBRA', '_EBRA', 'ZEBRA']}","['D', 'M', 'C', 'T', 'G', 'R', 'L', 'B', 'E', 'H', 'F', 'J', 'A', 'Y', 'U', 'V', 'W', 'Z']",18.0,2.0,0.0,,,,,,,,,,
,instructions,6,270019,0.0-5.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,"[{""page_index"":0,""viewing_time"":15533},{""page_index"":1,""viewing_time"":26728}]",42261.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,290106,0.0-6.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,,20086.0,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,296103,0.0-7.0-0.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,"[{""page_index"":0,""viewing_time"":5996}]",5996.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,307838,0.0-7.0-1.0,,200,"[173, 87, 54, 104, 101, 18, 110, 85, 100, 158, 203, 35, 174, 29, 72, 136, 117, 68, 151, 110, 254, 164, 106, 72, 235, 93, 133, 166, 238, 180, 211, 6]",100,669eec2e4270c76bc184a38e,669d2e3514022f35e47da6d8,669eecd4b7173a47a093d2f5,1,0,0,False,3,100,,11733.0,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
