"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen",0,2964,"0.0-0.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",NA,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",1,6712,"0.0-1.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":3744.199999809265}]",3744.39999985695,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",2,25082,"0.0-2.0-0.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":18368.799999952316}]",18369.2999999523,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",3,31548,"0.0-2.0-1.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",6464.89999985695,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",4,33413,"0.0-3.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":1864.3999998569489}]",1864.59999990463,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman",5,79132,"0.0-4.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",NA,"","","","","ZEBRA","A,N,D,E,Z,B,R",7,13,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",6,99734,"0.0-5.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":4933.100000143051},{""page_index"":1,""viewing_time"":15666.399999856949}]",20600.1000001431,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",7,107144,"0.0-6.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",7404.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",8,120028,"0.0-8.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":12883.400000095367}]",12883.7000000477,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","survey-multi-choice",9,127098,"0.0-9.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",7068.20000004768,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",10,162764,"0.0-11.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":35659.699999809265}]",35660,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",11,178373,"0.0-12.0-0.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":15608.299999952316}]",15608.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",12,185340,"0.0-12.0-1.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",6463.79999995232,"hawaii","","","","","",NA,NA,"","hawaii",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",13,225264,"0.0-12.0-2.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",NA,"","","","","HAWAII","V,N,K,A,E,S,T,M,P,R,B,C,D,H,W,I",16,3,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",14,228438,"0.0-12.0-3.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":3172.899999856949}]",3173.20000004768,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","Guess_leaderboard",15,235274,"0.0-12.0-4.0",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",NA,"","","","","HAWAII","",NA,NA,"","",6065.29999995232,70,25,0,13,57,"","",NA
"","instructions",16,241413,"0.0-12.0-0.1",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":6137.400000095367}]",6137.60000014305,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"","type-this",17,245520,"0.0-12.0-1.1",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",3604.60000014305,"thumb","","","","","",NA,NA,"","thumb",NA,NA,NA,NA,NA,NA,"","",NA
"","Hangman_replay",18,330505,"0.0-12.0-2.1",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"",NA,"","","","","THUMB","M,W,B,D,E,P,R,S,T,H,U",11,9,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"","instructions",19,334244,"0.0-12.0-3.1",NA,435,"22,186,223,198,32,44,179,248,136,158,15,39,121,177,146,24,175,76,187,115,110,86,172,173,206,129,72,171,169,167,169,248",217,"66a22c0758a3d5c9d26873c6","66834c57f0317d8e753b7bcd","66a2e394d8b7a795f40f87ad",1,0,0,"true",2,76,"[{""page_index"":0,""viewing_time"":3738.600000143051}]",3739,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
