success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,9117,0.0-0.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,14640,0.0-1.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,"[{""page_index"":0,""viewing_time"":5520.70000000298}]",5521.4000000059605,,,,,,,,,,,,,,,,,,,,
,instructions,2,32352,0.0-2.0-0.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,"[{""page_index"":0,""viewing_time"":17710.5}]",17711.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,39193,0.0-2.0-1.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,,6838.0999999940395,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,40640,0.0-3.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,"[{""page_index"":0,""viewing_time"":1445.2000000029802}]",1445.6000000089407,,,,,,,,,,,,,,,,,,,,
,Hangman,5,74789,0.0-4.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,,,,,,,ZEBRA,"{'letter': ['', 'A', 'T', 'S', 'O', 'I', 'M', 'K', 'J', 'B', 'E', 'Z', 'R'], 't': [0, 8292.70000000298, 15551.5, 16775.30000001192, 20142.5, 21390.60000000894, 22406.60000000894, 23262.70000000298, 23950.60000000894, 24662.20000000298, 27582, 29966.10000000894, 32126.80000001192], 'hit': [None, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], 'asked': ['', 'A', 'AT', 'ATS', 'ATSO', 'ATSOI', 'ATSOIM', 'ATSOIMK', 'ATSOIMKJ', 'ATSOIMKJB', 'ATSOIMKJBE', 'ATSOIMKJBEZ', 'ATSOIMKJBEZR'], 'word_state': ['_____', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '__B_A', '_EB_A', 'ZEB_A', 'ZEBRA']}","['A', 'T', 'S', 'O', 'I', 'M', 'K', 'J', 'B', 'E', 'Z', 'R']",12.0,8.0,0.0,,,,,,,,,,
,instructions,6,86864,0.0-5.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,"[{""page_index"":0,""viewing_time"":1912.800000011921},{""page_index"":1,""viewing_time"":10159.699999988079}]",12073.40000000596,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,95416,0.0-6.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,,8550.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,103879,0.0-8.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,"[{""page_index"":0,""viewing_time"":8462.199999988079}]",8462.5,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,111095,0.0-9.0,,530,"[118, 139, 132, 239, 5, 246, 85, 213, 127, 226, 45, 72, 132, 81, 240, 117, 54, 95, 108, 209, 138, 19, 7, 52, 102, 170, 130, 108, 192, 235, 219, 251]",265,66a3ed3c5d10d0e7d8a6b9da,66441c9e616f79e9d27738d3,66a46a9e2a651831942096be,1,0,0,False,6,0,,7215.0,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
