"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen","0","4870","0.0-0.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","15203","0.0-1.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","[{""page_index"":0,""viewing_time"":10331}]","10331","","","","","","","","","","","","","","","","","","",""
"","instructions","2","56289","0.0-2.0-0.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","[{""page_index"":0,""viewing_time"":41086}]","41086","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","73724","0.0-2.0-1.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","","17346","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","77526","0.0-3.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","[{""page_index"":0,""viewing_time"":3801}]","3801","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","167143","0.0-4.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","","","","","","","ZEBRA","B,I,D,A,T,Z,E,R","8","12","false","","","","","","","","","",""
"","instructions","6","180937","0.0-5.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","[{""page_index"":0,""viewing_time"":3616},{""page_index"":1,""viewing_time"":10177}]","13793","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","190607","0.0-6.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","","9668","{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","192975","0.0-7.0-0.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","[{""page_index"":0,""viewing_time"":2366}]","2366","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","198219","0.0-7.0-1.0","","519","124,37,42,179,52,251,143,216,142,130,66,196,151,44,33,219,156,124,224,180,124,154,204,78,191,228,12,20,97,76,183,52","259","66a3ed3c5d10d0e7d8a6b9da","66924bc95c72455b31b5c5ac","66a43fda3d240cbe9c57fc49","1","0","0","true","2","65","","5244","{""Q0"":""...from the <b>upcoming tournament</b>.""}","[0]","false","multichoice_leaderboard","","","","","","","","","","","","","","",""
