success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,7883,0.0-0.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,11656,0.0-1.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,"[{""page_index"":0,""viewing_time"":3768}]",3768.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,42910,0.0-2.0-0.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,"[{""page_index"":0,""viewing_time"":31253}]",31253.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,58096,0.0-2.0-1.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,,15184.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,60218,0.0-3.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,"[{""page_index"":0,""viewing_time"":2120}]",2120.0,,,,,,,,,,,,,,,,,,,,
,Hangman,5,163553,0.0-4.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,,,,,,,ZEBRA,"{'letter': ['', 'H', 'O', 'R', 'S', 'A', 'Z', 'E', 'B'], 't': [0, 11997, 12977, 17560, 18681, 96126, 99250, 100299, 101326], 'hit': [None, 0, 0, 1, 0, 1, 1, 1, 1], 'asked': ['', 'H', 'HO', 'HOR', 'HORS', 'HORSA', 'HORSAZ', 'HORSAZE', 'HORSAZEB'], 'word_state': ['_____', '_____', '_____', '___R_', '___R_', '___RA', 'Z__RA', 'ZE_RA', 'ZEBRA']}","['H', 'O', 'R', 'S', 'A', 'Z', 'E', 'B']",8.0,12.0,0.0,,,,,,,,,,
,instructions,6,180628,0.0-5.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,"[{""page_index"":0,""viewing_time"":4920},{""page_index"":1,""viewing_time"":12154}]",17074.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,186468,0.0-6.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,,5840.0,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,195612,0.0-8.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,"[{""page_index"":0,""viewing_time"":9143}]",9143.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,205703,0.0-9.0,,326,"[61, 50, 134, 247, 205, 25, 7, 79, 4, 229, 20, 176, 198, 194, 55, 231, 87, 81, 63, 179, 40, 32, 105, 139, 121, 14, 29, 236, 128, 29, 148, 122]",163,66a0b3911f23dfc7665bb169,669929be12961a7c2fcf8559,66a155dd97d5d892bd2d4f2c,1,1,0,False,3,81,,10090.0,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}",[0],0.0,multichoice_tournament,,,,,,,,,,,,,,,,
