success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3516,0.0-0.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,11960,0.0-1.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":8441.300000190735}]",8441.800000190735,,,,,,,,,,,,,,,,,,,,
,instructions,2,55692,0.0-2.0-0.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":43729.800000190735}]",43730.300000190735,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,69455,0.0-2.0-1.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,,13760.199999809265,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,71857,0.0-3.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":2399.7000000476837}]",2400.0999999046326,,,,,,,,,,,,,,,,,,,,
,Hangman,5,109046,0.0-4.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,,,,,,,ZEBRA,"{'letter': ['', 'C', 'A', 'M', 'N', 'P', 'Q', 'W', 'U', 'T', 'K', 'D', 'S', 'J', 'H', 'O', 'Z', 'E', 'B', 'R'], 't': [0, 11767.299999952316, 13323.099999904633, 16539.5, 17358.900000095367, 18189.099999904633, 18565.400000095367, 19091.400000095367, 20107.5, 20489.799999952316, 21067.599999904633, 21914.900000095367, 22588.400000095367, 23010.700000047684, 24181.200000047684, 25323.900000095367, 27289.900000095367, 30783.299999952316, 34112.200000047684, 35153.90000009537], 'hit': [None, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], 'asked': ['', 'C', 'CA', 'CAM', 'CAMN', 'CAMNP', 'CAMNPQ', 'CAMNPQW', 'CAMNPQWU', 'CAMNPQWUT', 'CAMNPQWUTK', 'CAMNPQWUTKD', 'CAMNPQWUTKDS', 'CAMNPQWUTKDSJ', 'CAMNPQWUTKDSJH', 'CAMNPQWUTKDSJHO', 'CAMNPQWUTKDSJHOZ', 'CAMNPQWUTKDSJHOZE', 'CAMNPQWUTKDSJHOZEB', 'CAMNPQWUTKDSJHOZEBR'], 'word_state': ['_____', '_____', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', '____A', 'Z___A', 'ZE__A', 'ZEB_A', 'ZEBRA']}","['C', 'A', 'M', 'N', 'P', 'Q', 'W', 'U', 'T', 'K', 'D', 'S', 'J', 'H', 'O', 'Z', 'E', 'B', 'R']",19.0,1.0,0.0,,,,,,,,,,
,instructions,6,151937,0.0-5.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":7457.899999856949},{""page_index"":1,""viewing_time"":35430.5}]",42890.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,163216,0.0-6.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,,11277.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,186725,0.0-8.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,"[{""page_index"":0,""viewing_time"":23507.599999904633}]",23508.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,231666,0.0-9.0,,523,"[232, 136, 166, 118, 225, 146, 109, 12, 8, 181, 241, 31, 185, 17, 109, 245, 139, 98, 96, 75, 5, 132, 111, 57, 248, 214, 252, 77, 208, 186, 49, 241]",261,66a3ed3c5d10d0e7d8a6b9da,615dbec57d764bf5ab0a56e5,66a44c9498b2677590fcddc6,1,0,0,True,5,100,,44939.0,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
