success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3327,0.0-0.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,5401,0.0-1.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":2071.899999856949}]",2072.2000000476837,,,,,,,,,,,,,,,,,,,,
,instructions,2,24332,0.0-2.0-0.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":18930.099999904633}]",18930.39999985695,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,31128,0.0-2.0-1.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,6794.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,32820,0.0-3.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":1689.8999998569489}]",1690.1999998092651,,,,,,,,,,,,,,,,,,,,
,Hangman,5,58553,0.0-4.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,,,,,,ZEBRA,"{'letter': ['', 'C', 'A', 'N', 'L', 'M', 'P', 'R', 'Z', 'E', 'B'], 't': [0, 4015.7000000476837, 7919.799999952316, 10731, 13571.599999904633, 14959.400000095367, 17007.599999904633, 18592.799999952316, 21786.400000095367, 22736.200000047684, 23714.099999904633], 'hit': [None, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1], 'asked': ['', 'C', 'CA', 'CAN', 'CANL', 'CANLM', 'CANLMP', 'CANLMPR', 'CANLMPRZ', 'CANLMPRZE', 'CANLMPRZEB'], 'word_state': ['_____', '_____', '____A', '____A', '____A', '____A', '____A', '___RA', 'Z__RA', 'ZE_RA', 'ZEBRA']}","['C', 'A', 'N', 'L', 'M', 'P', 'R', 'Z', 'E', 'B']",10.0,10.0,0.0,,,,,,,,,,
,instructions,6,67684,0.0-5.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":2003.2000000476837},{""page_index"":1,""viewing_time"":7125.899999856949}]",9130.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,72039,0.0-6.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,4353.299999952316,"{""Q0"":""...from the <b>upcoming tournament</b>.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,73929,0.0-7.0-0.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":1888.2000000476837}]",1888.6000001430511,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,79057,0.0-7.0-1.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,5126.200000047684,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,10,80414,0.0-7.1-0.1,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":1355.5}]",1355.6000001430511,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,11,82801,0.0-7.1-1.1,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,2386.7000000476837,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,12,90874,0.0-8.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":8072.299999952316}]",8072.599999904633,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,13,100882,0.0-9.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,10005.599999904633,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,14,107277,0.0-11.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":6392.600000143051}]",6392.900000095367,,,,,,,,,,,,,,,,,,,,
,instructions,15,111983,0.0-12.0-0.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":4703.399999856949}]",4703.799999952316,,,,,,,,,,,,,,,,,,,,
,Hangman_replay,16,132036,0.0-12.0-1.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,,,,,,KENTUCKY,"{'letter': ['', 'N', 'E', 'K', 'T', 'U', 'C', 'Y'], 't': [0, 2644.4000000953674, 8476.100000143051, 10293, 12759.400000095367, 13826.400000095367, 16476, 18026.299999952316], 'hit': [None, 1, 1, 2, 1, 1, 1, 1], 'asked': ['', 'N', 'NE', 'NEK', 'NEKT', 'NEKTU', 'NEKTUC', 'NEKTUCY'], 'word_state': ['________', '__N_____', '_EN_____', 'KEN___K_', 'KENT__K_', 'KENTU_K_', 'KENTUCK_', 'KENTUCKY']}","['N', 'E', 'K', 'T', 'U', 'C', 'Y']",7.0,15.0,0.0,,,,,,,,,,
,instructions,17,137251,0.0-12.0-2.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":5212.799999952316}]",5213.900000095367,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,18,141957,0.0-12.0-3.0,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,,,,,,,KENTUCKY,,,,,,3944.600000143051,1.0,2.0,0.0,17.0,16.0,,,,
,instructions,19,145333,0.0-12.0-0.1,,202,"[22, 220, 54, 138, 137, 180, 40, 178, 72, 84, 132, 49, 59, 166, 122, 57, 18, 202, 3, 242, 178, 180, 36, 41, 23, 74, 79, 139, 61, 200, 78, 68]",101,669eec2e4270c76bc184a38e,63e5517cd738b83025348a43,669ef30d9b40860d04e2f0a9,1,0,0,False,2,78,"[{""page_index"":0,""viewing_time"":3374.100000143051}]",3374.4000000953674,,,,,,,,,,,,,,,,,,,,
