success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3942,0.0-0.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,9457,0.0-1.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,"[{""page_index"":0,""viewing_time"":5513}]",5513.5,,,,,,,,,,,,,,,,,,,,
,instructions,2,23257,0.0-2.0-0.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,"[{""page_index"":0,""viewing_time"":13798.40000000596}]",13798.699999988079,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,34492,0.0-2.0-1.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,,11231.799999982119,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,35941,0.0-3.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,"[{""page_index"":0,""viewing_time"":1447.8999999761581}]",1448.199999988079,,,,,,,,,,,,,,,,,,,,
,Hangman,5,61472,0.0-4.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,,,,,,,ZEBRA,"{'letter': ['', 'D', 'L', 'R', 'E', 'N', 'A', 'Z', 'B'], 't': [0, 2971, 8056.300000011921, 10470.200000017881, 14087.90000000596, 17837.80000001192, 19354.90000000596, 22355, 23488.70000001788], 'hit': [None, 0, 0, 1, 1, 0, 1, 1, 1], 'asked': ['', 'D', 'DL', 'DLR', 'DLRE', 'DLREN', 'DLRENA', 'DLRENAZ', 'DLRENAZB'], 'word_state': ['_____', '_____', '_____', '___R_', '_E_R_', '_E_R_', '_E_RA', 'ZE_RA', 'ZEBRA']}","['D', 'L', 'R', 'E', 'N', 'A', 'Z', 'B']",8.0,12.0,0.0,,,,,,,,,,
,instructions,6,74959,0.0-5.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,"[{""page_index"":0,""viewing_time"":2817.4000000059605},{""page_index"":1,""viewing_time"":10666.5}]",13485.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,83476,0.0-6.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,,8514.09999999404,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,97159,0.0-8.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,"[{""page_index"":0,""viewing_time"":13681.5}]",13681.799999982119,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,105044,0.0-9.0,,119,"[62, 30, 150, 126, 155, 121, 62, 144, 143, 142, 174, 131, 199, 77, 186, 155, 204, 204, 230, 165, 83, 91, 75, 70, 43, 217, 153, 69, 55, 191, 225, 92]",59,669a702db1122fc5150a13ce,66882c4e8bcda7f9bf988fe1,669ad75707e7aca642cc592b,1,0,0,True,2,76,,7883.0999999940395,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
