success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3423,0.0-0.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,10810,0.0-1.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,"[{""page_index"":0,""viewing_time"":7385.80000000447}]",7386.39999999851,,,,,,,,,,,,,,,,,,,,
,instructions,2,24797,0.0-2.0-0.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,"[{""page_index"":0,""viewing_time"":13985}]",13985.40000000596,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,33161,0.0-2.0-1.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,,8361.10000000149,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,35958,0.0-3.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,"[{""page_index"":0,""viewing_time"":2794.7000000029802}]",2795.5,,,,,,,,,,,,,,,,,,,,
,Hangman,5,153353,0.0-4.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,,,,,,,ZEBRA,"{'letter': ['', 'M', 'A', 'P', 'E', 'I', 'G', 'H', 'C', 'R', 'O', 'L', 'T', 'S', 'U', 'V', 'N', 'D', 'F', 'J', 'K', 'B', 'Z'], 't': [0, 8710.19999999553, 19146.79999999702, 24240.89999999851, 33587.39999999851, 39530.5, 43362.89999999851, 44888.5, 49746, 54184.19999999553, 60735.29999999702, 66704.59999999404, 77154.29999999702, 84227.09999999404, 92260.39999999851, 96576.89999999851, 100159.79999999702, 101581.19999999553, 103770.79999999702, 108654.29999999702, 110457.89999999851, 113502.39999999851, 115366.39999999851], 'hit': [None, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], 'asked': ['', 'M', 'MA', 'MAP', 'MAPE', 'MAPEI', 'MAPEIG', 'MAPEIGH', 'MAPEIGHC', 'MAPEIGHCR', 'MAPEIGHCRO', 'MAPEIGHCROL', 'MAPEIGHCROLT', 'MAPEIGHCROLTS', 'MAPEIGHCROLTSU', 'MAPEIGHCROLTSUV', 'MAPEIGHCROLTSUVN', 'MAPEIGHCROLTSUVND', 'MAPEIGHCROLTSUVNDF', 'MAPEIGHCROLTSUVNDFJ', 'MAPEIGHCROLTSUVNDFJK', 'MAPEIGHCROLTSUVNDFJKB', 'MAPEIGHCROLTSUVNDFJKBZ'], 'word_state': ['_____', '_____', '____A', '____A', '_E__A', '_E__A', '_E__A', '_E__A', '_E__A', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_E_RA', '_EBRA', 'ZEBRA']}","['M', 'A', 'P', 'E', 'I', 'G', 'H', 'C', 'R', 'O', 'L', 'T', 'S', 'U', 'V', 'N', 'D', 'F', 'J', 'K', 'B', 'Z']",22.0,-2.0,0.0,,,,,,,,,,
,instructions,6,181790,0.0-5.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,"[{""page_index"":0,""viewing_time"":3335.4000000059605},{""page_index"":1,""viewing_time"":25101.29999999702}]",28437.20000000298,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,193076,0.0-6.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,,11283.89999999851,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,202007,0.0-8.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,"[{""page_index"":0,""viewing_time"":8929.39999999851}]",8930.10000000149,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,209457,0.0-9.0,,403,"[67, 151, 78, 215, 64, 102, 178, 7, 195, 15, 253, 15, 237, 81, 70, 118, 46, 108, 96, 116, 90, 201, 119, 0, 75, 193, 69, 7, 199, 196, 43, 80]",201,66a22c0758a3d5c9d26873c6,66076de3ddde71f125afc1f6,66a237eb2bbc85e5f0e4cf53,1,0,0,True,6,99,,7448.19999999553,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
