"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen","0","20291","0.0-0.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","195105","0.0-1.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":174819.40000000596}]","174820.80000001192","","","","","","","","","","","","","","","","","","",""
"","instructions","2","262870","0.0-2.0-0.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":67766.89999999106}]","67767.29999999702","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","271120","0.0-2.0-1.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","8246.29999999702","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","272670","0.0-3.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":1547.0999999940395}]","1547.5","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","323824","0.0-4.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","","","","","","ZEBRA","A,L,D,C,O,G,E,B,Z,R","10","10","false","","","","","","","","","",""
"","instructions","6","345620","0.0-5.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":2776.2999999970198},{""page_index"":1,""viewing_time"":19017.70000000298}]","21795.29999999702","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","354519","0.0-6.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","8897.699999988079","{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","356437","0.0-7.0-0.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":1916.6000000089407}]","1916.800000011921","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","358821","0.0-7.0-1.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","2382.5","{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","10","367304","0.0-8.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":8482.300000011921}]","8482.5","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","11","376936","0.0-9.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","9630.40000000596","{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","","","","","","","","","","","","","",""
"","instructions","12","402169","0.0-11.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":25232.70000000298}]","25233","","","","","","","","","","","","","","","","","","",""
"","instructions","13","422402","0.0-12.0-0.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","[{""page_index"":0,""viewing_time"":20232.89999999106}]","20233.29999999702","","","","","","","","","","","","","","","","","","",""
"","type-this","14","433254","0.0-12.0-1.0","","539","247,71,135,10,230,102,195,155,88,159,87,120,86,160,247,25,139,59,129,38,156,176,50,109,232,109,128,70,242,207,114,219","269","66a3ed3c5d10d0e7d8a6b9da","6650c46dc4f3ab332602c04b","66a4883c93689421fd9d9bf7","1","0","0","true","3","72","","10348.5","USAIN BOLT","","","","","","","","","USAIN BOLT","","","","","","","","",""
