success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,5691,0.0-0.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,10728,0.0-1.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,"[{""page_index"":0,""viewing_time"":5036.5}]",5036.5,,,,,,,,,,,,,,,,,,,,
,instructions,2,24810,0.0-2.0-0.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,"[{""page_index"":0,""viewing_time"":14082.199999988079}]",14082.299999982119,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,32515,0.0-2.0-1.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,,7703.700000017881,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,33833,0.0-3.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,"[{""page_index"":0,""viewing_time"":1317.5}]",1317.6000000238419,,,,,,,,,,,,,,,,,,,,
,Hangman,5,94626,0.0-4.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,,,,,,,ZEBRA,"{'letter': ['', 'D', 'O', 'L', 'H', 'A', 'S', 'R', 'F', 'E', 'Z', 'B'], 't': [0, 4076.0999999940395, 20570.80000001192, 23610, 28440, 30223.30000001192, 37721.40000000596, 40321.90000000596, 49976, 51337.80000001192, 56481.09999999404, 58784], 'hit': [None, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1], 'asked': ['', 'D', 'DO', 'DOL', 'DOLH', 'DOLHA', 'DOLHAS', 'DOLHASR', 'DOLHASRF', 'DOLHASRFE', 'DOLHASRFEZ', 'DOLHASRFEZB'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '____A', '____A', '___RA', '___RA', '_E_RA', 'ZE_RA', 'ZEBRA']}","['D', 'O', 'L', 'H', 'A', 'S', 'R', 'F', 'E', 'Z', 'B']",11.0,9.0,0.0,,,,,,,,,,
,instructions,6,113919,0.0-5.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,"[{""page_index"":0,""viewing_time"":2621},{""page_index"":1,""viewing_time"":16670.59999999404}]",19292.09999999404,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,125030,0.0-6.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,,11111.199999988079,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,127106,0.0-7.0-0.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,"[{""page_index"":0,""viewing_time"":2075.199999988079}]",2075.2999999821186,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,130622,0.0-7.0-1.0,,328,"[63, 152, 7, 203, 154, 233, 251, 108, 48, 148, 42, 246, 19, 153, 9, 210, 119, 83, 165, 224, 63, 229, 165, 198, 233, 59, 1, 79, 91, 23, 54, 111]",164,66a0b3911f23dfc7665bb169,5ef11899b242da1e73a5b1e4,66a15a86c844619d91f6d952,1,0,2,False,6,100,,3514.800000011921,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
