success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,10611,0.0-0.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,16401,0.0-1.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,"[{""page_index"":0,""viewing_time"":5788.799999952316}]",5789.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,35884,0.0-2.0-0.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,"[{""page_index"":0,""viewing_time"":19481.39999985695}]",19481.5,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,46325,0.0-2.0-1.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,,10440.299999952316,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,47761,0.0-3.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,"[{""page_index"":0,""viewing_time"":1434.5999999046326}]",1434.7999999523163,,,,,,,,,,,,,,,,,,,,
,Hangman,5,144365,0.0-4.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,,,,,,,ZEBRA,"{'letter': ['', 'A', 'E', 'I', 'L', 'T', 'Z', 'B', 'R'], 't': [0, 3266.800000190735, 10912.600000143051, 56722.60000014305, 70514.80000019073, 82793.80000019073, 91055.80000019073, 92728.60000014305, 94594.20000004768], 'hit': [None, 1, 1, 0, 0, 0, 1, 1, 1], 'asked': ['', 'A', 'AE', 'AEI', 'AEIL', 'AEILT', 'AEILTZ', 'AEILTZB', 'AEILTZBR'], 'word_state': ['_____', '____A', '_E__A', '_E__A', '_E__A', '_E__A', 'ZE__A', 'ZEB_A', 'ZEBRA']}","['A', 'E', 'I', 'L', 'T', 'Z', 'B', 'R']",8.0,12.0,0.0,,,,,,,,,,
,instructions,6,165292,0.0-5.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,"[{""page_index"":0,""viewing_time"":3455.2000000476837},{""page_index"":1,""viewing_time"":17470.599999904633}]",20926.200000047684,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,173486,0.0-6.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,,8193.099999904633,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,175856,0.0-7.0-0.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,"[{""page_index"":0,""viewing_time"":2370.2000000476837}]",2370.2999999523163,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,178297,0.0-7.0-1.0,,534,"[138, 204, 35, 152, 123, 137, 96, 216, 60, 68, 84, 31, 159, 14, 180, 100, 84, 206, 160, 128, 234, 148, 217, 22, 245, 111, 204, 240, 51, 219, 134, 111]",267,66a3ed3c5d10d0e7d8a6b9da,66413abd57f96e210a9cfe13,66a4778a8c8a7fc5a021a102,1,0,0,False,5,62,,2440.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
