success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,2687,0.0-0.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,8424,0.0-1.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":5735.80000000447}]",5736.39999999851,,,,,,,,,,,,,,,,,,,,
,instructions,2,172208,0.0-2.0-0.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":163783.29999999702}]",163783.69999999553,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,180843,0.0-2.0-1.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,8633.39999999851,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,182239,0.0-3.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":1394.5999999940395}]",1394.7999999970198,,,,,,,,,,,,,,,,,,,,
,Hangman,5,296098,0.0-4.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,,,,,,ZEBRA,"{'letter': ['', 'D', 'T', 'G', 'L', 'W', 'Z', 'E', 'B', 'R', 'A'], 't': [0, 18454.09999999404, 94395.5, 98445.89999999851, 101574.29999999702, 104094.79999999702, 106248.69999999553, 108440.39999999851, 109692.89999999851, 110906.19999999553, 111849.09999999404], 'hit': [None, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'asked': ['', 'D', 'DT', 'DTG', 'DTGL', 'DTGLW', 'DTGLWZ', 'DTGLWZE', 'DTGLWZEB', 'DTGLWZEBR', 'DTGLWZEBRA'], 'word_state': ['_____', '_____', '_____', '_____', '_____', '_____', 'Z____', 'ZE___', 'ZEB__', 'ZEBR_', 'ZEBRA']}","['D', 'T', 'G', 'L', 'W', 'Z', 'E', 'B', 'R', 'A']",10.0,10.0,0.0,,,,,,,,,,
,instructions,6,395565,0.0-5.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":78263.70000000298},{""page_index"":1,""viewing_time"":21202.39999999851}]",99466.70000000298,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,426181,0.0-6.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,30615.10000000149,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,438258,0.0-8.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":12075.79999999702}]",12076.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,487620,0.0-9.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,49361.60000000149,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,10,510705,0.0-11.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":23083.69999999553}]",23084.0,,,,,,,,,,,,,,,,,,,,
,instructions,11,683712,0.0-12.0-0.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":173006.29999999702}]",173006.5,,,,,,,,,,,,,,,,,,,,
,Hangman_replay,12,742150,0.0-12.0-1.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,,,,,,SHAKIRA,"{'letter': ['', 'E', 'A', 'I', 'M', 'N', 'S', 'T', 'H', 'Y', 'L', 'K', 'R'], 't': [0, 4479.39999999851, 5379.29999999702, 11963.19999999553, 13279.59999999404, 15596.29999999702, 19513.19999999553, 28780.5, 37480.89999999851, 44731.29999999702, 47164.39999999851, 55415, 56414.79999999702], 'hit': [None, 0, 2, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1], 'asked': ['', 'E', 'EA', 'EAI', 'EAIM', 'EAIMN', 'EAIMNS', 'EAIMNST', 'EAIMNSTH', 'EAIMNSTHY', 'EAIMNSTHYL', 'EAIMNSTHYLK', 'EAIMNSTHYLKR'], 'word_state': ['_______', '_______', '__A___A', '__A_I_A', '__A_I_A', '__A_I_A', 'S_A_I_A', 'S_A_I_A', 'SHA_I_A', 'SHA_I_A', 'SHA_I_A', 'SHAKI_A', 'SHAKIRA']}","['E', 'A', 'I', 'M', 'N', 'S', 'T', 'H', 'Y', 'L', 'K', 'R']",12.0,9.0,0.0,,,,,,,,,,
,instructions,13,763020,0.0-12.0-2.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,"[{""page_index"":0,""viewing_time"":20869.60000000149}]",20869.89999999851,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,14,773099,0.0-12.0-3.0,,206,"[69, 79, 99, 172, 48, 200, 50, 41, 151, 239, 2, 94, 223, 246, 171, 210, 62, 13, 190, 123, 138, 61, 81, 38, 168, 148, 228, 161, 104, 193, 181, 155]",103,669eec2e4270c76bc184a38e,610cd5f2b38b2d1bffe55477,669f773bdcff4f596eb09cd6,1,0,0,False,3,86,,,,,,,SHAKIRA,,,,,,9306.79999999702,43.0,55.0,0.0,60.0,17.0,,,,
