success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,2522,0.0-0.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,6519,0.0-1.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,"[{""page_index"":0,""viewing_time"":3995}]",3995.5,,,,,,,,,,,,,,,,,,,,
,instructions,2,20202,0.0-2.0-0.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,"[{""page_index"":0,""viewing_time"":13682}]",13682.399999976158,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,33235,0.0-2.0-1.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,,13030.600000023842,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,36518,0.0-3.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,"[{""page_index"":0,""viewing_time"":3281}]",3281.399999976158,,,,,,,,,,,,,,,,,,,,
,Hangman,5,93987,0.0-4.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,,,,,,,ZEBRA,"{'letter': ['', 'S', 'T', 'A', 'C', 'E', 'M', 'R', 'P', 'D', 'B', 'Z'], 't': [0, 7459.800000071526, 14545.900000095367, 16842.400000095367, 20975.800000071526, 24775.700000047684, 29209, 34142.40000009537, 44659.40000009537, 52009.10000002384, 53342.40000009537, 55460.700000047684], 'hit': [None, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1], 'asked': ['', 'S', 'ST', 'STA', 'STAC', 'STACE', 'STACEM', 'STACEMR', 'STACEMRP', 'STACEMRPD', 'STACEMRPDB', 'STACEMRPDBZ'], 'word_state': ['_____', '_____', '_____', '____A', '____A', '_E__A', '_E__A', '_E_RA', '_E_RA', '_E_RA', '_EBRA', 'ZEBRA']}","['S', 'T', 'A', 'C', 'E', 'M', 'R', 'P', 'D', 'B', 'Z']",11.0,9.0,0.0,,,,,,,,,,
,instructions,6,105951,0.0-5.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,"[{""page_index"":0,""viewing_time"":2711.5},{""page_index"":1,""viewing_time"":9249.5}]",11962.300000071526,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,112416,0.0-6.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,,6463.200000047684,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,119667,0.0-8.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,"[{""page_index"":0,""viewing_time"":7249.100000023842}]",7249.5,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,126234,0.0-9.0,,105,"[65, 207, 192, 209, 242, 209, 39, 176, 69, 85, 183, 36, 109, 132, 1, 155, 77, 39, 113, 10, 63, 58, 255, 110, 119, 100, 55, 91, 30, 6, 224, 93]",52,669a702db1122fc5150a13ce,5df97cf6deea2b70989b6528,669a8b4f423db2198ab7cba9,1,1,0,True,4,62,,6565.400000095367,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}",[0],0.0,multichoice_tournament,,,,,,,,,,,,,,,,
