success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,2905,0.0-0.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,7195,0.0-1.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":4287.4000000059605}]",4287.9000000059605,,,,,,,,,,,,,,,,,,,,
,instructions,2,20579,0.0-2.0-0.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":13382.399999976158}]",13382.799999982119,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,32706,0.0-2.0-1.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,12123.800000011921,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,34133,0.0-3.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":1425.4000000059605}]",1425.7000000178814,,,,,,,,,,,,,,,,,,,,
,Hangman,5,58938,0.0-4.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,ZEBRA,"{'letter': ['', 'B', 'A', 'R', 'C', 'O', 'Z', 'E'], 't': [0, 6462.200000017881, 8868.200000017881, 14034.5, 15450, 17723.80000001192, 21801.20000001788, 22765.20000001788], 'hit': [None, 1, 1, 1, 0, 0, 1, 1], 'asked': ['', 'B', 'BA', 'BAR', 'BARC', 'BARCO', 'BARCOZ', 'BARCOZE'], 'word_state': ['_____', '__B__', '__B_A', '__BRA', '__BRA', '__BRA', 'Z_BRA', 'ZEBRA']}","['B', 'A', 'R', 'C', 'O', 'Z', 'E']",7.0,13.0,0.0,,,,,,,,,,
,instructions,6,72210,0.0-5.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":3489.699999988079},{""page_index"":1,""viewing_time"":9779}]",13269.699999988079,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,78418,0.0-6.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,6205.800000011921,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,80088,0.0-7.0-0.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":1669}]",1669.300000011921,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,86976,0.0-7.0-1.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,6886.5999999940395,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,10,94062,0.0-8.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":7083.5999999940395}]",7083.800000011921,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,11,102257,0.0-9.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,8192.90000000596,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}",[0],0.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,12,104751,0.0-10.0-0.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":2492.0999999940395}]",2492.4000000059605,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,13,108892,0.0-10.0-1.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,4140.0999999940395,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,14,119232,0.0-11.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":10338}]",10338.300000011921,,,,,,,,,,,,,,,,,,,,
,instructions,15,129378,0.0-12.0-0.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":10144}]",10144.200000017881,,,,,,,,,,,,,,,,,,,,
,type-this,16,138057,0.0-12.0-1.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,8174.0,['SHAKIRA'],,,,,,,,,,SHAKIRA,,,,,,,,,
,Hangman_replay,17,155911,0.0-12.0-2.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,SHAKIRA,"{'letter': ['', 'D', 'V', 'X', 'Y', 'H', 'G', 'K', 'S', 'T', 'A', 'R', 'I'], 't': [0, 2103.5, 3019.5, 3836.300000011921, 4285.9000000059605, 5302.5999999940395, 5968.0999999940395, 7335.699999988079, 8002.199999988079, 9869.300000011921, 11152.199999988079, 14452.800000011921, 15835.40000000596], 'hit': [None, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 1, 1], 'asked': ['', 'D', 'DV', 'DVX', 'DVXY', 'DVXYH', 'DVXYHG', 'DVXYHGK', 'DVXYHGKS', 'DVXYHGKST', 'DVXYHGKSTA', 'DVXYHGKSTAR', 'DVXYHGKSTARI'], 'word_state': ['_______', '_______', '_______', '_______', '_______', '_H_____', '_H_____', '_H_K___', 'SH_K___', 'SH_K___', 'SHAK__A', 'SHAK_RA', 'SHAKIRA']}","['D', 'V', 'X', 'Y', 'H', 'G', 'K', 'S', 'T', 'A', 'R', 'I']",12.0,9.0,0.0,,,,,,,,,,
,instructions,18,162161,0.0-12.0-3.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":6247.9000000059605}]",6248.9000000059605,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,19,172134,0.0-12.0-4.0,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,SHAKIRA,,,,,,,9209.40000000596,34.0,32.0,0.0,90.0,56.0,,,
,instructions,20,178670,0.0-12.0-0.1,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":6533.899999976158}]",6534.199999988079,,,,,,,,,,,,,,,,,,,,
,type-this,21,182869,0.0-12.0-1.1,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,3694.5,['KENTUCKY'],,,,,,,,,,KENTUCKY,,,,,,,,,
,Hangman_replay,22,207237,0.0-12.0-2.1,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,KENTUCKY,"{'letter': ['', 'E', 'I', 'A', 'O', 'U', 'M', 'W', 'R', 'G', 'H', 'D', 'B', 'K', 'N', 'T', 'C', 'Y'], 't': [0, 3724.5, 4521.799999982119, 5406.199999988079, 6305.899999976158, 7690, 11291.699999988079, 11857.399999976158, 12771.899999976158, 13406.899999976158, 14041, 14740.299999982119, 15441.5, 16488.29999998212, 19221.899999976158, 20139.79999998212, 21288.79999998212, 22339.5], 'hit': [None, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1], 'asked': ['', 'E', 'EI', 'EIA', 'EIAO', 'EIAOU', 'EIAOUM', 'EIAOUMW', 'EIAOUMWR', 'EIAOUMWRG', 'EIAOUMWRGH', 'EIAOUMWRGHD', 'EIAOUMWRGHDB', 'EIAOUMWRGHDBK', 'EIAOUMWRGHDBKN', 'EIAOUMWRGHDBKNT', 'EIAOUMWRGHDBKNTC', 'EIAOUMWRGHDBKNTCY'], 'word_state': ['________', '_E______', '_E______', '_E______', '_E______', '_E__U___', '_E__U___', '_E__U___', '_E__U___', '_E__U___', '_E__U___', '_E__U___', '_E__U___', 'KE__U_K_', 'KEN_U_K_', 'KENTU_K_', 'KENTUCK_', 'KENTUCKY']}","['E', 'I', 'A', 'O', 'U', 'M', 'W', 'R', 'G', 'H', 'D', 'B', 'K', 'N', 'T', 'C', 'Y']",17.0,5.0,0.0,,,,,,,,,,
,instructions,23,208369,0.0-12.0-3.1,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":1130.7999999821186}]",1131.199999988079,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,24,212315,0.0-12.0-4.1,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,KENTUCKY,,,,,,,3176.9000000059605,78.0,91.0,1.0,89.0,11.0,,,
,instructions,25,215328,0.0-12.0-0.2,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":3011.0999999940395}]",3011.4000000059605,,,,,,,,,,,,,,,,,,,,
,type-this,26,219756,0.0-12.0-1.2,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,3919.9000000059605,['NECTARINE'],,,,,,,,,,NECTARINE,,,,,,,,,
,Hangman_replay,27,294705,0.0-12.0-2.2,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,NECTARINE,"{'letter': ['', 'B', 'A', 'N', 'S', 'U', 'I', 'P', 'E', 'M', 'L', 'Y', 'O', 'D', 'T', 'R', 'C'], 't': [0, 3788, 5905.5, 15704.09999999404, 20354.19999998808, 23053.19999998808, 24637, 42138.09999999404, 43872.09999999404, 52136.19999998808, 53853.69999998808, 55452.5, 57436.79999998212, 63236.29999998212, 67069, 70518.90000000596, 72920.79999998212], 'hit': [None, 0, 1, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1], 'asked': ['', 'B', 'BA', 'BAN', 'BANS', 'BANSU', 'BANSUI', 'BANSUIP', 'BANSUIPE', 'BANSUIPEM', 'BANSUIPEML', 'BANSUIPEMLY', 'BANSUIPEMLYO', 'BANSUIPEMLYOD', 'BANSUIPEMLYODT', 'BANSUIPEMLYODTR', 'BANSUIPEMLYODTRC'], 'word_state': ['_________', '_________', '____A____', 'N___A__N_', 'N___A__N_', 'N___A__N_', 'N___A_IN_', 'N___A_IN_', 'NE__A_INE', 'NE__A_INE', 'NE__A_INE', 'NE__A_INE', 'NE__A_INE', 'NE__A_INE', 'NE_TA_INE', 'NE_TARINE', 'NECTARINE']}","['B', 'A', 'N', 'S', 'U', 'I', 'P', 'E', 'M', 'L', 'Y', 'O', 'D', 'T', 'R', 'C']",16.0,6.0,0.0,,,,,,,,,,
,instructions,28,295839,0.0-12.0-3.2,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":1132.9000000059605}]",1133.2999999821186,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,29,300634,0.0-12.0-4.2,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,,,,,,NECTARINE,,,,,,,4034.399999976158,43.0,36.0,2.0,80.0,37.0,,,
,instructions,30,303058,0.0-12.0-0.3,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,"[{""page_index"":0,""viewing_time"":2421.9000000059605}]",2422.300000011921,,,,,,,,,,,,,,,,,,,,
,type-this,31,311371,0.0-12.0-1.3,,533,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,662d7fba32d6a738b194d893,66a4723c9d547cadd3c72ae5,1,1,0,True,1,91,,7809.800000011921,['THIRTY FOUR'],,,,,,,,,,THIRTY FOUR,,,,,,,,,
