"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"true","fullscreen","0","3582","0.0-0.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","7784","0.0-1.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","[{""page_index"":0,""viewing_time"":4199.79999999702}]","4200.19999999553","","","","","","","","","","","","","","","","","","",""
"","instructions","2","42544","0.0-2.0-0.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","[{""page_index"":0,""viewing_time"":34758.5}]","34758.80000000447","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","58782","0.0-2.0-1.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","","16231.60000000149","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","97305","0.0-3.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","[{""page_index"":0,""viewing_time"":38521.79999999702}]","38521.89999999851","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","200317","0.0-4.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","","","","","","","ZEBRA","A,E,B,Z,R","5","15","false","","","","","","","","","",""
"","instructions","6","227142","0.0-5.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","[{""page_index"":0,""viewing_time"":6721.80000000447},{""page_index"":1,""viewing_time"":20099.19999999553}]","26822","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","235849","0.0-6.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","","8707.60000000149","{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","238426","0.0-7.0-0.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","[{""page_index"":0,""viewing_time"":2575.6999999955297}]","2575.7999999970198","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","247292","0.0-7.0-1.0","","339","245,126,92,177,244,83,44,0,129,131,5,126,204,148,40,56,1,252,181,175,226,209,193,144,227,223,211,140,77,160,128,66","169","66a0b3911f23dfc7665bb169","668023fa59d86547a149ae97","66a20a8c55df3fda0c122c0c","1","0","0","true","2","85","","8864.40000000596","{""Q0"":""...from the <b>upcoming tournament</b>.""}","[0]","false","multichoice_leaderboard","","","","","","","","","","","","","","",""
