"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen",0,4519,"0.0-0.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",1,15714,"0.0-1.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"[{""page_index"":0,""viewing_time"":11192}]",11193,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",2,57695,"0.0-2.0-0.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"[{""page_index"":0,""viewing_time"":41978}]",41978,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",3,78836,"0.0-2.0-1.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"",21138,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",4,81794,"0.0-3.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"[{""page_index"":0,""viewing_time"":2954}]",2954,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman",5,283279,"0.0-4.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"",NA,"","","","","ZEBRA","S,O,F,Q,D,E,G,C,B,A,M,R,K,Z",14,6,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",6,318619,"0.0-5.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"[{""page_index"":0,""viewing_time"":16482},{""page_index"":1,""viewing_time"":18854}]",35338,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",7,333532,"0.0-6.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"",14910,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",8,337314,"0.0-7.0-0.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"[{""page_index"":0,""viewing_time"":3780}]",3781,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",9,349500,"0.0-7.0-1.0",NA,226,"108,101,142,232,63,183,232,18,72,36,148,243,228,22,168,118,246,63,65,138,11,138,31,94,118,212,126,228,23,112,53,203",113,"669eec2e4270c76bc184a38e","666b7281d75f7b1b5c9e653c","669fdc359deb28f1428e3983",1,1,0,"false",3,100,"",12185,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
