success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,2263,0.0-0.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,3979,0.0-1.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":1714.8000000715256}]",1715.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,5216,0.0-2.0-0.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":1237.1000000238419}]",1237.3000000715256,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,14208,0.0-2.0-1.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,8990.600000023842,"{""Q0"":""... click on letters in <b>alphabetical order</b>""}",[0],0.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,15412,0.0-2.1-0.1,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":1202.4000000953674}]",1202.8000000715256,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,5,20334,0.0-2.1-1.1,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,4921.600000023842,"{""Q0"":""... go <b>really fast</b> and finish the game as quickly as possible""}",[0],0.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,6,26871,0.0-2.2-0.2,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":6537.199999928474}]",6537.299999952316,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,30004,0.0-2.2-1.2,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,3131.4000000953674,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,8,31048,0.0-3.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":1042.5}]",1042.5,,,,,,,,,,,,,,,,,,,,
,Hangman,9,60999,0.0-4.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,,,,,,ZEBRA,"{'letter': ['', 'T', 'I', 'A', 'K', 'E', 'O', 'B', 'Z', 'R'], 't': [0, 7269.399999976158, 9989.200000047684, 11866.200000047684, 15386.899999976158, 17523.899999976158, 21823, 23295, 25649.399999976158, 27941.700000047684], 'hit': [None, 0, 0, 1, 0, 1, 0, 1, 1, 1], 'asked': ['', 'T', 'TI', 'TIA', 'TIAK', 'TIAKE', 'TIAKEO', 'TIAKEOB', 'TIAKEOBZ', 'TIAKEOBZR'], 'word_state': ['_____', '_____', '_____', '____A', '____A', '_E__A', '_E__A', '_EB_A', 'ZEB_A', 'ZEBRA']}","['T', 'I', 'A', 'K', 'E', 'O', 'B', 'Z', 'R']",9.0,11.0,0.0,,,,,,,,,,
,instructions,10,63055,0.0-5.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":1018.6999999284744},{""page_index"":1,""viewing_time"":1035.1000000238419}]",2054.0999999046326,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,11,69546,0.0-6.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,6490.700000047684,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,12,70491,0.0-7.0-0.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":944.7999999523163}]",945.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,13,71764,0.0-7.0-1.0,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,1271.6000000238419,"{""Q0"":""...from the <b>upcoming tournament</b>.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,14,72470,0.0-7.1-0.1,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,"[{""page_index"":0,""viewing_time"":705.5999999046326}]",705.6999999284744,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,15,73596,0.0-7.1-1.1,,532,"[234, 91, 39, 85, 111, 187, 19, 77, 239, 44, 47, 191, 148, 77, 156, 221, 163, 219, 219, 107, 16, 71, 58, 26, 236, 89, 246, 241, 112, 196, 202, 58]",266,66a3ed3c5d10d0e7d8a6b9da,669202f5e7b5f2d98974f65a,66a470eab13d1f85a17e2476,3,0,1,False,2,83,,1125.2000000476837,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
