success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,3258,0.0-0.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,6555,0.0-1.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,"[{""page_index"":0,""viewing_time"":3294}]",3295.0,,,,,,,,,,,,,,,,,,,,
,instructions,2,19570,0.0-2.0-0.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,"[{""page_index"":0,""viewing_time"":13014}]",13015.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,23691,0.0-2.0-1.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,,4118.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,24770,0.0-3.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,"[{""page_index"":0,""viewing_time"":1076}]",1076.0,,,,,,,,,,,,,,,,,,,,
,Hangman,5,38750,0.0-4.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,,,,,,,ZEBRA,"{'letter': ['', 'E', 'A', 'Z', 'B', 'R'], 't': [0, 3311.9999999999964, 7709.999999999996, 9592.999999999996, 10760.999999999996, 11959.999999999996], 'hit': [None, 1, 1, 1, 1, 1], 'asked': ['', 'E', 'EA', 'EAZ', 'EAZB', 'EAZBR'], 'word_state': ['_____', '_E___', '_E__A', 'ZE__A', 'ZEB_A', 'ZEBRA']}","['E', 'A', 'Z', 'B', 'R']",5.0,15.0,0.0,,,,,,,,,,
,instructions,6,53771,0.0-5.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,"[{""page_index"":0,""viewing_time"":2053},{""page_index"":1,""viewing_time"":12967}]",15020.0,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,59971,0.0-6.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,,6198.0,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,61038,0.0-7.0-0.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,"[{""page_index"":0,""viewing_time"":1065.9999999999927}]",1065.9999999999927,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,62606,0.0-7.0-1.0,,516,"[163, 15, 78, 244, 33, 118, 210, 143, 14, 34, 147, 83, 60, 95, 83, 46, 156, 156, 86, 150, 198, 136, 19, 179, 83, 21, 209, 126, 220, 68, 246, 177]",258,66a3ed3c5d10d0e7d8a6b9da,667dd2e8aebd2f94fe977b31,66a4362f7ffea2e59f43de4f,1,0,0,False,2,85,,1568.0000000000218,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
