"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen","0","2687","0.0-0.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","8424","0.0-1.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","[{""page_index"":0,""viewing_time"":5735.80000000447}]","5736.39999999851","","","","","","","","","","","","","","","","","","",""
"","instructions","2","172208","0.0-2.0-0.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","[{""page_index"":0,""viewing_time"":163783.29999999702}]","163783.69999999553","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","180843","0.0-2.0-1.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","","8633.39999999851","{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","","","","","","","","","","","","","",""
"","instructions","4","182239","0.0-3.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","[{""page_index"":0,""viewing_time"":1394.5999999940395}]","1394.7999999970198","","","","","","","","","","","","","","","","","","",""
"","Hangman","5","296098","0.0-4.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","","","","","","","ZEBRA","D,T,G,L,W,Z,E,B,R,A","10","10","false","","","","","","","","","",""
"","instructions","6","395565","0.0-5.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","[{""page_index"":0,""viewing_time"":78263.70000000298},{""page_index"":1,""viewing_time"":21202.39999999851}]","99466.70000000298","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","7","426181","0.0-6.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","","30615.10000000149","{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","","","","","","","","","","","","","",""
"","instructions","8","438258","0.0-8.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","[{""page_index"":0,""viewing_time"":12075.79999999702}]","12076","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","9","487620","0.0-9.0","","206","69,79,99,172,48,200,50,41,151,239,2,94,223,246,171,210,62,13,190,123,138,61,81,38,168,148,228,161,104,193,181,155","103","669eec2e4270c76bc184a38e","610cd5f2b38b2d1bffe55477","669f773bdcff4f596eb09cd6","1","0","0","false","3","86","","49361.60000000149","{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","","","","","","","","","","","","","",""
