success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,4041,0.0-0.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,12898,0.0-1.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,"[{""page_index"":0,""viewing_time"":8854.699999999255}]",8855.099999997765,,,,,,,,,,,,,,,,,,,,
,instructions,2,25229,0.0-2.0-0.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,"[{""page_index"":0,""viewing_time"":12330.89999999851}]",12331.199999999255,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,74034,0.0-2.0-1.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,,48803.39999999851,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,75921,0.0-3.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,"[{""page_index"":0,""viewing_time"":1885.5999999977648}]",1885.699999999255,,,,,,,,,,,,,,,,,,,,
,Hangman,5,170163,0.0-4.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,,,,,,,ZEBRA,"{'letter': ['', 'A', 'D', 'O', 'S', 'C', 'R', 'B', 'K', 'Z', 'E'], 't': [0, 9252.400000002235, 10880.199999999255, 30659.800000000745, 37593.5, 45216.60000000149, 52429.800000000745, 78259.30000000075, 81764.19999999925, 90795.60000000149, 92207], 'hit': [None, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1], 'asked': ['', 'A', 'AD', 'ADO', 'ADOS', 'ADOSC', 'ADOSCR', 'ADOSCRB', 'ADOSCRBK', 'ADOSCRBKZ', 'ADOSCRBKZE'], 'word_state': ['_____', '____A', '____A', '____A', '____A', '____A', '___RA', '__BRA', '__BRA', 'Z_BRA', 'ZEBRA']}","['A', 'D', 'O', 'S', 'C', 'R', 'B', 'K', 'Z', 'E']",10.0,10.0,0.0,,,,,,,,,,
,instructions,6,206523,0.0-5.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,"[{""page_index"":0,""viewing_time"":8494.79999999702},{""page_index"":1,""viewing_time"":27863.900000002235}]",36359.5,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,224398,0.0-6.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,,17873.300000000745,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,228739,0.0-7.0-0.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,"[{""page_index"":0,""viewing_time"":4340.199999999255}]",4340.300000000745,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,237103,0.0-7.0-1.0,,412,"[92, 244, 226, 107, 211, 216, 125, 165, 224, 63, 128, 164, 58, 100, 241, 34, 10, 31, 75, 169, 225, 214, 52, 140, 174, 168, 60, 6, 53, 60, 63, 57]",206,66a22c0758a3d5c9d26873c6,668d5a454e51f2df12027e26,66a28245b4eca8f9777ee25b,1,0,0,False,2,66,,8363.10000000149,"{""Q0"":""...from the <b>upcoming tournament</b>.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
