success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,response,position_RT,position,player,i_game,true_position,distance,last_word,stimulus,confidence_slider_self_response
1.0,fullscreen,0,6196,0.0-0.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,14475,0.0-1.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":8276.899999976158}]",8277.799999952316,,,,,,,,,,,,,,,,,,,,
,instructions,2,49433,0.0-2.0-0.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":34957}]",34957.299999952316,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,64793,0.0-2.0-1.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,15357.0,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,68353,0.0-3.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":3559}]",3559.2000000476837,,,,,,,,,,,,,,,,,,,,
,Hangman,5,104065,0.0-4.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,,,,,,ZEBRA,"{'letter': ['', 'A', 'Z', 'E', 'B', 'R'], 't': [0, 23656.600000023842, 27212.699999928474, 30198.399999976158, 31669.199999928474, 33696.5], 'hit': [None, 1, 1, 1, 1, 1], 'asked': ['', 'A', 'AZ', 'AZE', 'AZEB', 'AZEBR'], 'word_state': ['_____', '____A', 'Z___A', 'ZE__A', 'ZEB_A', 'ZEBRA']}","['A', 'Z', 'E', 'B', 'R']",5.0,15.0,0.0,,,,,,,,,,
,instructions,6,138606,0.0-5.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":4989.800000071526},{""page_index"":1,""viewing_time"":29549}]",34539.800000071526,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,179053,0.0-6.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,40446.5,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,182434,0.0-7.0-0.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":3379.7999999523163}]",3380.100000023842,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,215786,0.0-7.0-1.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,33351.299999952316,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}",[0],0.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,10,217896,0.0-7.1-0.1,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":2107.399999976158}]",2107.600000023842,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,11,225500,0.0-7.1-1.1,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,7602.800000071526,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,12,248093,0.0-8.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":22592.299999952316}]",22592.699999928474,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,13,294718,0.0-9.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,46623.200000047684,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,14,306329,0.0-11.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":11609.5}]",11609.799999952316,,,,,,,,,,,,,,,,,,,,
,instructions,15,339253,0.0-12.0-0.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":32923.39999997616}]",32923.699999928474,,,,,,,,,,,,,,,,,,,,
,type-this,16,351266,0.0-12.0-1.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,11509.700000047684,['THIRTY FOUR'],,,,,,,,,,THIRTY FOUR,,,,,,,,,
,Hangman_replay,17,391891,0.0-12.0-2.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,,,,,,THIRTY FOUR,"{'letter': ['', 'A', 'E', 'I', 'G', 'H', 'O', 'N', 'W', 'M', 'D', 'C', 'S', 'T', 'R', 'Y', 'F', 'U'], 't': [0, 4097.800000071526, 4896.200000047684, 7296.800000071526, 8313.200000047684, 9712.899999976158, 14863.399999976158, 16446.700000047684, 22097.399999976158, 23263.800000071526, 24363.600000023842, 25748.800000071526, 26947.100000023842, 27480.399999976158, 30830.200000047684, 34380.5, 36163.89999997616, 38597], 'hit': [None, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1], 'asked': ['', 'A', 'AE', 'AEI', 'AEIG', 'AEIGH', 'AEIGHO', 'AEIGHON', 'AEIGHONW', 'AEIGHONWM', 'AEIGHONWMD', 'AEIGHONWMDC', 'AEIGHONWMDCS', 'AEIGHONWMDCST', 'AEIGHONWMDCSTR', 'AEIGHONWMDCSTRY', 'AEIGHONWMDCSTRYF', 'AEIGHONWMDCSTRYFU'], 'word_state': ['______ ____', '______ ____', '______ ____', '__I___ ____', '__I___ ____', '_HI___ ____', '_HI___ _O__', '_HI___ _O__', '_HI___ _O__', '_HI___ _O__', '_HI___ _O__', '_HI___ _O__', '_HI___ _O__', 'THI_T_ _O__', 'THIRT_ _O_R', 'THIRTY _O_R', 'THIRTY FO_R', 'THIRTY FOUR']}","['A', 'E', 'I', 'G', 'H', 'O', 'N', 'W', 'M', 'D', 'C', 'S', 'T', 'R', 'Y', 'F', 'U']",17.0,6.0,0.0,,,,,,,,,,
,instructions,18,396959,0.0-12.0-3.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,"[{""page_index"":0,""viewing_time"":5066.100000023842}]",5067.200000047684,,,,,,,,,,,,,,,,,,,,
,Guess_leaderboard,19,407137,0.0-12.0-4.0,,427,"[212, 143, 244, 178, 246, 138, 16, 253, 124, 134, 241, 133, 166, 204, 237, 224, 220, 15, 44, 72, 83, 141, 105, 124, 179, 59, 106, 218, 63, 30, 133, 219]",213,66a22c0758a3d5c9d26873c6,6690464404e2d3a5271a608d,66a2c6423a2b6bab72a32ca0,1,0,0,True,3,80,,,,,,,THIRTY FOUR,,,,,,,9419.200000047684,75.0,75.0,0.0,84.0,9.0,,,
