"success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"true","fullscreen",0,2929,"0.0-0.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",1,4395,"0.0-1.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":1465.2999999821186}]",1465.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",2,23453,"0.0-2.0-0.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":19057.09999999404}]",19057.1999999881,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",3,37469,"0.0-2.0-1.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",14014,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",4,39076,"0.0-3.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":1606.0999999940395}]",1606.19999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","Hangman",5,92395,"0.0-4.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",NA,"","","","","ZEBRA","H,O,R,S,B,L,Y,D,K,F,M,N,T,W,Z,E,A",17,3,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",6,116546,"0.0-5.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":6480.799999982119},{""page_index"":1,""viewing_time"":17668.100000023842}]",24149.599999994,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",7,128493,"0.0-6.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",11945.900000006,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",8,130300,"0.0-7.0-0.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":1806.5999999940395}]",1806.79999998212,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",9,138991,"0.0-7.0-1.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",8689.39999997616,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",10,141880,"0.0-7.1-0.1",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":2888.0999999940395}]",2888.30000001192,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",11,163660,"0.0-7.1-1.1",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",21778.6999999881,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",12,165656,"0.0-7.2-0.2",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":1995.9000000059605}]",1996.09999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",13,169460,"0.0-7.2-1.2",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",3802.69999998808,"{""Q0"":""...from the <b>upcoming tournament</b>.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",14,170840,"0.0-7.3-0.3",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":1379.5999999940395}]",1379.79999998212,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",15,173412,"0.0-7.3-1.3",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",2570.90000000596,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",16,181576,"0.0-8.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":8163.4000000059605}]",8163.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",17,187723,"0.0-9.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",6146.29999998212,"{""Q0"":""...players' leaderboard position (in terms of <b>speed</b>) in an <b>upcoming tournament.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","instructions",18,189283,"0.0-10.0-0.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"[{""page_index"":0,""viewing_time"":1558.4000000059605}]",1558.59999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"","survey-multi-choice",19,190554,"0.0-10.0-1.0",NA,24,"107,81,212,49,223,93,127,20,28,190,206,204,247,158,223,61,216,97,195,180,6,159,11,17,102,26,62,239,172,187,169,24",12,"669a58f4f17d67c0aba4c4d3","667ff3711e30726d16f919c7","669a67461a84556efb35c34e",1,2,0,"false",6,100,"",1270.90000000596,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
