success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,2859,0.0-0.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,16673,0.0-1.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,"[{""page_index"":0,""viewing_time"":13811.399999976158}]",13812.199999988079,,,,,,,,,,,,,,,,,,,,
,instructions,2,32560,0.0-2.0-0.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,"[{""page_index"":0,""viewing_time"":15885.40000000596}]",15885.799999982119,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,40764,0.0-2.0-1.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,,8202.800000011921,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,42002,0.0-3.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,"[{""page_index"":0,""viewing_time"":1236.0999999940395}]",1236.4000000059605,,,,,,,,,,,,,,,,,,,,
,Hangman,5,66142,0.0-4.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,,,,,,,ZEBRA,"{'letter': ['', 'R', 'S', 'T', 'L', 'N', 'E', 'A', 'Z', 'B'], 't': [0, 4873.9000000059605, 8518.09999999404, 9405.5, 10250.800000011921, 11145.800000011921, 11798.5, 19408.30000001192, 21341.09999999404, 22128.59999999404], 'hit': [None, 1, 0, 0, 0, 0, 1, 1, 1, 1], 'asked': ['', 'R', 'RS', 'RST', 'RSTL', 'RSTLN', 'RSTLNE', 'RSTLNEA', 'RSTLNEAZ', 'RSTLNEAZB'], 'word_state': ['_____', '___R_', '___R_', '___R_', '___R_', '___R_', '_E_R_', '_E_RA', 'ZE_RA', 'ZEBRA']}","['R', 'S', 'T', 'L', 'N', 'E', 'A', 'Z', 'B']",9.0,11.0,0.0,,,,,,,,,,
,instructions,6,77836,0.0-5.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,"[{""page_index"":0,""viewing_time"":1783},{""page_index"":1,""viewing_time"":9908.90000000596}]",11692.800000011921,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,83085,0.0-6.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,,5246.5999999940395,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,89141,0.0-8.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,"[{""page_index"":0,""viewing_time"":6055}]",6055.4000000059605,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,93136,0.0-9.0,,416,"[141, 246, 111, 100, 181, 116, 36, 57, 29, 54, 63, 214, 184, 17, 254, 211, 196, 48, 199, 117, 151, 218, 38, 80, 37, 114, 139, 214, 55, 186, 216, 4]",208,66a22c0758a3d5c9d26873c6,65ccca52871269168cc029b5,66a36a4b15373880dae125f9,1,0,0,False,3,29,,3994.0,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
