success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,subject_pair,STUDY_ID,PROLIFIC_PID,SESSION_ID,practice_instructions,leaderboard_instructions,bonus,reveal_word,self_rating,confidence,view_history,rt,responses,question_order,correct,test_part,word,click_log,final_keyboard_state,num_clicks,points,cheat,position_RT,position,player,i_game,true_position,distance,last_word,response,stimulus,confidence_slider_self_response
1.0,fullscreen,0,5940,0.0-0.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,,,,,,,,,,,,,,,,,,,,,,
,instructions,1,15955,0.0-1.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":10012.40000000596}]",10012.90000000596,,,,,,,,,,,,,,,,,,,,
,instructions,2,201982,0.0-2.0-0.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":186024.70000000298}]",186025.20000000298,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,224508,0.0-2.0-1.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,,22521.79999999702,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,,,,
,instructions,4,228385,0.0-3.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":3873.8999999910593}]",3874.5999999940395,,,,,,,,,,,,,,,,,,,,
,Hangman,5,342415,0.0-4.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,,,,,,,ZEBRA,"{'letter': ['', 'R', 'H', 'A', 'B', 'C', 'Z', 'E'], 't': [0, 51424, 55087.20000000298, 66632, 72630, 76001.39999999106, 110045.20000000298, 112004.70000000298], 'hit': [None, 1, 0, 1, 1, 0, 1, 1], 'asked': ['', 'R', 'RH', 'RHA', 'RHAB', 'RHABC', 'RHABCZ', 'RHABCZE'], 'word_state': ['_____', '___R_', '___R_', '___RA', '__BRA', '__BRA', 'Z_BRA', 'ZEBRA']}","['R', 'H', 'A', 'B', 'C', 'Z', 'E']",7.0,13.0,0.0,,,,,,,,,,
,instructions,6,370736,0.0-5.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":8457.60000000894},{""page_index"":1,""viewing_time"":19860.39999999106}]",28319.10000000894,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,7,383180,0.0-6.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,,12440.70000000298,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}",[0],1.0,multichoice_leaderboard,,,,,,,,,,,,,,,,
,instructions,8,408693,0.0-8.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":25507.79999999702}]",25508.39999999106,,,,,,,,,,,,,,,,,,,,
,survey-multi-choice,9,421608,0.0-9.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,,12909.79999999702,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}",[0],1.0,multichoice_tournament,,,,,,,,,,,,,,,,
,instructions,10,449385,0.0-11.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":27771.19999998808}]",27771.59999999404,,,,,,,,,,,,,,,,,,,,
,instructions,11,472137,0.0-12.0-0.0,,438,"[49, 79, 4, 179, 15, 98, 224, 5, 107, 208, 89, 53, 74, 85, 54, 251, 46, 48, 33, 7, 238, 209, 67, 181, 250, 42, 160, 187, 186, 7, 246, 8]",219,66a22c0758a3d5c9d26873c6,665a7fc4fe1aa4041807cad1,66a2eca99579d0f12372cf9e,1,0,0,False,4,4,"[{""page_index"":0,""viewing_time"":22750.70000000298}]",22751.09999999404,,,,,,,,,,,,,,,,,,,,
